entry,at,order
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (548) | #2 ""xx @ 67byzK7ng-"" (566) | #3 ""ldl @ Fyu1zC3WxZ"" (317) | #5 ""vzzz @ NHZFCu6_3E"" (375) | #7 ""jx @ 8YBiAEphlS"" (357) | #8 ""nicky @ ZrJaml_e4F"" (73) | #9 ""黄笃读3 @ -mSMv4AfBw"" (128)",2025-10-31T16:35:08.151Z,176192850815101
"-- starting hand #119 (id: eqr7doxltubj)  (No Limit Texas Hold'em) (dealer: ""nicky @ ZrJaml_e4F"") --",2025-10-31T16:35:08.151Z,176192850815100
"""lyx @ e6zr8eCYWY"" shows a 4♣.",2025-10-31T16:35:05.680Z,176192850568000
"-- ending hand #118 --",2025-10-31T16:35:01.483Z,176192850148302
"""黄笃读3 @ -mSMv4AfBw"" collected 4 from pot",2025-10-31T16:35:01.483Z,176192850148301
"Uncalled bet of 4 returned to ""黄笃读3 @ -mSMv4AfBw""",2025-10-31T16:35:01.483Z,176192850148300
"""nicky @ ZrJaml_e4F"" folds",2025-10-31T16:35:00.576Z,176192850057600
"""黄笃读3 @ -mSMv4AfBw"" bets 4",2025-10-31T16:34:57.335Z,176192849733500
"""nicky @ ZrJaml_e4F"" checks",2025-10-31T16:34:53.921Z,176192849392100
"Flop:  [3♣, 2♠, A♠]",2025-10-31T16:34:51.582Z,176192849158200
"""黄笃读3 @ -mSMv4AfBw"" checks",2025-10-31T16:34:50.774Z,176192849077400
"""nicky @ ZrJaml_e4F"" calls 2",2025-10-31T16:34:49.683Z,176192848968300
"""jx @ 8YBiAEphlS"" folds",2025-10-31T16:34:47.595Z,176192848759500
"""vzzz @ NHZFCu6_3E"" folds",2025-10-31T16:34:44.928Z,176192848492800
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-31T16:34:38.285Z,176192847828500
"""xx @ 67byzK7ng-"" folds",2025-10-31T16:34:37.066Z,176192847706600
"""lyx @ e6zr8eCYWY"" folds",2025-10-31T16:34:35.730Z,176192847573000
"""黄笃读3 @ -mSMv4AfBw"" posts a big blind of 2",2025-10-31T16:34:33.967Z,176192847396710
"""nicky @ ZrJaml_e4F"" posts a small blind of 1",2025-10-31T16:34:33.967Z,176192847396709
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (548) | #2 ""xx @ 67byzK7ng-"" (566) | #3 ""ldl @ Fyu1zC3WxZ"" (317) | #5 ""vzzz @ NHZFCu6_3E"" (375) | #7 ""jx @ 8YBiAEphlS"" (357) | #8 ""nicky @ ZrJaml_e4F"" (75) | #9 ""黄笃读3 @ -mSMv4AfBw"" (126)",2025-10-31T16:34:33.967Z,176192847396701
"-- starting hand #118 (id: krzrhjejxfek)  (No Limit Texas Hold'em) (dealer: ""jx @ 8YBiAEphlS"") --",2025-10-31T16:34:33.967Z,176192847396700
"""lyx @ e6zr8eCYWY"" shows a Q♣.",2025-10-31T16:34:31.375Z,176192847137500
"-- ending hand #117 --",2025-10-31T16:34:27.364Z,176192846736402
"""lyx @ e6zr8eCYWY"" collected 23 from pot",2025-10-31T16:34:27.364Z,176192846736401
"Uncalled bet of 11 returned to ""lyx @ e6zr8eCYWY""",2025-10-31T16:34:27.364Z,176192846736400
"""nicky @ ZrJaml_e4F"" folds",2025-10-31T16:34:26.554Z,176192846655400
"""lyx @ e6zr8eCYWY"" bets 11",2025-10-31T16:34:18.146Z,176192845814600
"""nicky @ ZrJaml_e4F"" checks",2025-10-31T16:34:15.036Z,176192845503600
"Flop:  [7♦, 2♦, 9♦]",2025-10-31T16:34:12.843Z,176192845284300
"""黄笃读3 @ -mSMv4AfBw"" folds",2025-10-31T16:34:11.964Z,176192845196400
"""nicky @ ZrJaml_e4F"" calls 10",2025-10-31T16:34:10.851Z,176192845085100
"""jx @ 8YBiAEphlS"" folds",2025-10-31T16:34:05.482Z,176192844548200
"""vzzz @ NHZFCu6_3E"" folds",2025-10-31T16:34:02.982Z,176192844298200
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-31T16:34:01.875Z,176192844187500
"""xx @ 67byzK7ng-"" folds",2025-10-31T16:34:00.639Z,176192844063900
"""lyx @ e6zr8eCYWY"" raises to 10",2025-10-31T16:33:55.595Z,176192843559500
"""黄笃读3 @ -mSMv4AfBw"" calls 2",2025-10-31T16:33:51.489Z,176192843148900
"""nicky @ ZrJaml_e4F"" posts a big blind of 2",2025-10-31T16:33:49.602Z,176192842960210
"""jx @ 8YBiAEphlS"" posts a small blind of 1",2025-10-31T16:33:49.602Z,176192842960209
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (535) | #2 ""xx @ 67byzK7ng-"" (566) | #3 ""ldl @ Fyu1zC3WxZ"" (317) | #5 ""vzzz @ NHZFCu6_3E"" (375) | #7 ""jx @ 8YBiAEphlS"" (358) | #8 ""nicky @ ZrJaml_e4F"" (85) | #9 ""黄笃读3 @ -mSMv4AfBw"" (128)",2025-10-31T16:33:49.602Z,176192842960201
"-- starting hand #117 (id: pqexfonqqyeg)  (No Limit Texas Hold'em) (dealer: ""vzzz @ NHZFCu6_3E"") --",2025-10-31T16:33:49.602Z,176192842960200
"-- ending hand #116 --",2025-10-31T16:33:46.564Z,176192842656403
"""ldl @ Fyu1zC3WxZ"" collected 26 from pot with Pair, K's (combination: K♥, K♦, A♥, Q♠, J♣)",2025-10-31T16:33:46.564Z,176192842656402
"""ldl @ Fyu1zC3WxZ"" shows a K♥, 7♦.",2025-10-31T16:33:46.564Z,176192842656401
"""jx @ 8YBiAEphlS"" shows a 3♥, 2♣.",2025-10-31T16:33:46.564Z,176192842656400
"""ldl @ Fyu1zC3WxZ"" checks",2025-10-31T16:33:45.712Z,176192842571200
"""黄笃读3 @ -mSMv4AfBw"" checks",2025-10-31T16:33:43.365Z,176192842336500
"""jx @ 8YBiAEphlS"" checks",2025-10-31T16:33:40.726Z,176192842072600
"River: 2♥, K♦, Q♠, A♥ [J♣]",2025-10-31T16:33:39.060Z,176192841906000
"""ldl @ Fyu1zC3WxZ"" checks",2025-10-31T16:33:38.256Z,176192841825600
"""黄笃读3 @ -mSMv4AfBw"" checks",2025-10-31T16:33:35.865Z,176192841586500
"""jx @ 8YBiAEphlS"" checks",2025-10-31T16:33:34.207Z,176192841420700
"Turn: 2♥, K♦, Q♠ [A♥]",2025-10-31T16:33:32.407Z,176192841240700
"""jx @ 8YBiAEphlS"" calls 6",2025-10-31T16:33:31.593Z,176192841159300
"""vzzz @ NHZFCu6_3E"" folds",2025-10-31T16:33:27.454Z,176192840745400
"""ldl @ Fyu1zC3WxZ"" calls 6",2025-10-31T16:33:19.421Z,176192839942100
"""黄笃读3 @ -mSMv4AfBw"" bets 6",2025-10-31T16:33:16.883Z,176192839688300
"""jx @ 8YBiAEphlS"" checks",2025-10-31T16:33:13.422Z,176192839342200
"""vzzz @ NHZFCu6_3E"" checks",2025-10-31T16:33:11.795Z,176192839179500
"Flop:  [2♥, K♦, Q♠]",2025-10-31T16:33:08.838Z,176192838883800
"""jx @ 8YBiAEphlS"" checks",2025-10-31T16:33:08.017Z,176192838801700
"""vzzz @ NHZFCu6_3E"" calls 2",2025-10-31T16:33:04.539Z,176192838453900
"""ldl @ Fyu1zC3WxZ"" calls 2",2025-10-31T16:33:02.742Z,176192838274200
"""xx @ 67byzK7ng-"" folds",2025-10-31T16:33:01.460Z,176192838146000
"""lyx @ e6zr8eCYWY"" folds",2025-10-31T16:32:56.223Z,176192837622300
"""黄笃读3 @ -mSMv4AfBw"" calls 2",2025-10-31T16:32:54.873Z,176192837487300
"""nicky @ ZrJaml_e4F"" folds",2025-10-31T16:32:53.843Z,176192837384300
"""jx @ 8YBiAEphlS"" posts a big blind of 2",2025-10-31T16:32:47.363Z,176192836736310
"""vzzz @ NHZFCu6_3E"" posts a small blind of 1",2025-10-31T16:32:47.363Z,176192836736309
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (535) | #2 ""xx @ 67byzK7ng-"" (566) | #3 ""ldl @ Fyu1zC3WxZ"" (299) | #5 ""vzzz @ NHZFCu6_3E"" (377) | #7 ""jx @ 8YBiAEphlS"" (366) | #8 ""nicky @ ZrJaml_e4F"" (85) | #9 ""黄笃读3 @ -mSMv4AfBw"" (136)",2025-10-31T16:32:47.363Z,176192836736301
"-- starting hand #116 (id: vxjirke6nkzh)  (No Limit Texas Hold'em) (dealer: ""ldl @ Fyu1zC3WxZ"") --",2025-10-31T16:32:47.363Z,176192836736300
"-- ending hand #115 --",2025-10-31T16:32:44.356Z,176192836435603
"""jx @ 8YBiAEphlS"" collected 56 from pot with Pair, 6's (combination: 6♥, 6♠, K♦, 10♣, 7♥)",2025-10-31T16:32:44.356Z,176192836435602
"""jx @ 8YBiAEphlS"" shows a 7♥, 6♥.",2025-10-31T16:32:44.356Z,176192836435601
"""ldl @ Fyu1zC3WxZ"" shows a Q♥, 8♥.",2025-10-31T16:32:44.356Z,176192836435600
"""xx @ 67byzK7ng-"" checks",2025-10-31T16:32:43.517Z,176192836351700
"""黄笃读3 @ -mSMv4AfBw"" checks",2025-10-31T16:32:41.308Z,176192836130800
"""jx @ 8YBiAEphlS"" checks",2025-10-31T16:32:38.524Z,176192835852400
"""ldl @ Fyu1zC3WxZ"" checks",2025-10-31T16:32:35.995Z,176192835599500
"River: 10♣, 5♣, 2♣, 6♠ [K♦]",2025-10-31T16:32:32.204Z,176192835220400
"""xx @ 67byzK7ng-"" checks",2025-10-31T16:32:31.375Z,176192835137500
"""黄笃读3 @ -mSMv4AfBw"" checks",2025-10-31T16:32:28.436Z,176192834843600
"""jx @ 8YBiAEphlS"" checks",2025-10-31T16:32:27.437Z,176192834743700
"""ldl @ Fyu1zC3WxZ"" checks",2025-10-31T16:32:26.263Z,176192834626300
"Turn: 10♣, 5♣, 2♣ [6♠]",2025-10-31T16:32:03.767Z,176192832376700
"""xx @ 67byzK7ng-"" checks",2025-10-31T16:32:02.954Z,176192832295400
"""黄笃读3 @ -mSMv4AfBw"" checks",2025-10-31T16:32:00.409Z,176192832040900
"""jx @ 8YBiAEphlS"" checks",2025-10-31T16:31:59.301Z,176192831930100
"""ldl @ Fyu1zC3WxZ"" checks",2025-10-31T16:31:56.267Z,176192831626700
"Flop:  [10♣, 5♣, 2♣]",2025-10-31T16:31:54.234Z,176192831423400
"""黄笃读3 @ -mSMv4AfBw"" calls 13",2025-10-31T16:31:53.346Z,176192831334600
"""nicky @ ZrJaml_e4F"" folds",2025-10-31T16:31:52.334Z,176192831233400
"""jx @ 8YBiAEphlS"" calls 13",2025-10-31T16:31:48.776Z,176192830877600
"""vzzz @ NHZFCu6_3E"" folds",2025-10-31T16:31:45.295Z,176192830529500
"""ldl @ Fyu1zC3WxZ"" calls 13",2025-10-31T16:31:44.156Z,176192830415600
"""xx @ 67byzK7ng-"" raises to 13",2025-10-31T16:31:32.322Z,176192829232200
"""lyx @ e6zr8eCYWY"" folds",2025-10-31T16:31:27.330Z,176192828733000
"""黄笃读3 @ -mSMv4AfBw"" calls 2",2025-10-31T16:31:25.482Z,176192828548200
"""nicky @ ZrJaml_e4F"" calls 2",2025-10-31T16:31:24.428Z,176192828442800
"""jx @ 8YBiAEphlS"" calls 2",2025-10-31T16:31:21.903Z,176192828190300
"""vzzz @ NHZFCu6_3E"" posts a big blind of 2",2025-10-31T16:31:17.322Z,176192827732210
"""ldl @ Fyu1zC3WxZ"" posts a small blind of 1",2025-10-31T16:31:17.322Z,176192827732209
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (535) | #2 ""xx @ 67byzK7ng-"" (579) | #3 ""ldl @ Fyu1zC3WxZ"" (312) | #5 ""vzzz @ NHZFCu6_3E"" (379) | #7 ""jx @ 8YBiAEphlS"" (323) | #8 ""nicky @ ZrJaml_e4F"" (87) | #9 ""黄笃读3 @ -mSMv4AfBw"" (149)",2025-10-31T16:31:17.322Z,176192827732201
"-- starting hand #115 (id: twhqbs4bxoym)  (No Limit Texas Hold'em) (dealer: ""xx @ 67byzK7ng-"") --",2025-10-31T16:31:17.322Z,176192827732200
"-- ending hand #114 --",2025-10-31T16:31:11.415Z,176192827141502
"""lyx @ e6zr8eCYWY"" collected 63 from pot",2025-10-31T16:31:11.415Z,176192827141501
"Uncalled bet of 31 returned to ""lyx @ e6zr8eCYWY""",2025-10-31T16:31:11.415Z,176192827141500
"""黄笃读3 @ -mSMv4AfBw"" folds",2025-10-31T16:31:10.599Z,176192827059900
"""vzzz @ NHZFCu6_3E"" folds",2025-10-31T16:31:09.493Z,176192826949300
"""lyx @ e6zr8eCYWY"" bets 31",2025-10-31T16:31:07.375Z,176192826737500
"""黄笃读3 @ -mSMv4AfBw"" checks",2025-10-31T16:31:03.715Z,176192826371500
"""vzzz @ NHZFCu6_3E"" checks",2025-10-31T16:31:00.870Z,176192826087000
"Flop:  [Q♥, A♦, 10♠]",2025-10-31T16:30:57.709Z,176192825770900
"""黄笃读3 @ -mSMv4AfBw"" calls 20",2025-10-31T16:30:56.899Z,176192825689900
"""vzzz @ NHZFCu6_3E"" calls 20",2025-10-31T16:30:54.650Z,176192825465000
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-31T16:30:51.764Z,176192825176400
"""xx @ 67byzK7ng-"" folds",2025-10-31T16:30:50.595Z,176192825059500
"""lyx @ e6zr8eCYWY"" raises to 20",2025-10-31T16:30:46.545Z,176192824654500
"""黄笃读3 @ -mSMv4AfBw"" calls 6",2025-10-31T16:30:42.761Z,176192824276100
"""nicky @ ZrJaml_e4F"" folds",2025-10-31T16:30:40.399Z,176192824039900
"""jx @ 8YBiAEphlS"" folds",2025-10-31T16:30:39.177Z,176192823917700
"""vzzz @ NHZFCu6_3E"" raises to 6",2025-10-31T16:30:35.258Z,176192823525800
"""ldl @ Fyu1zC3WxZ"" posts a big blind of 2",2025-10-31T16:30:30.675Z,176192823067510
"""xx @ 67byzK7ng-"" posts a small blind of 1",2025-10-31T16:30:30.675Z,176192823067509
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (492) | #2 ""xx @ 67byzK7ng-"" (580) | #3 ""ldl @ Fyu1zC3WxZ"" (314) | #5 ""vzzz @ NHZFCu6_3E"" (399) | #7 ""jx @ 8YBiAEphlS"" (323) | #8 ""nicky @ ZrJaml_e4F"" (87) | #9 ""黄笃读3 @ -mSMv4AfBw"" (169)",2025-10-31T16:30:30.675Z,176192823067501
"-- starting hand #114 (id: e2wq1j2t5lvb)  (No Limit Texas Hold'em) (dealer: ""lyx @ e6zr8eCYWY"") --",2025-10-31T16:30:30.675Z,176192823067500
"-- ending hand #113 --",2025-10-31T16:30:24.673Z,176192822467302
"""lyx @ e6zr8eCYWY"" collected 20 from pot",2025-10-31T16:30:24.673Z,176192822467301
"Uncalled bet of 10 returned to ""lyx @ e6zr8eCYWY""",2025-10-31T16:30:24.673Z,176192822467300
"""黄笃读3 @ -mSMv4AfBw"" folds",2025-10-31T16:30:23.772Z,176192822377200
"""lyx @ e6zr8eCYWY"" bets 10",2025-10-31T16:30:22.494Z,176192822249400
"Flop:  [7♠, 3♥, 8♦]",2025-10-31T16:30:18.557Z,176192821855700
"""黄笃读3 @ -mSMv4AfBw"" calls 9",2025-10-31T16:30:17.738Z,176192821773800
"""xx @ 67byzK7ng-"" folds",2025-10-31T16:30:15.371Z,176192821537100
"""lyx @ e6zr8eCYWY"" raises to 9",2025-10-31T16:30:13.781Z,176192821378100
"""黄笃读3 @ -mSMv4AfBw"" calls 2",2025-10-31T16:30:10.123Z,176192821012300
"""nicky @ ZrJaml_e4F"" folds",2025-10-31T16:30:09.123Z,176192820912300
"""jx @ 8YBiAEphlS"" folds",2025-10-31T16:30:07.969Z,176192820796900
"""vzzz @ NHZFCu6_3E"" folds",2025-10-31T16:30:06.833Z,176192820683300
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-31T16:29:56.138Z,176192819613800
"""xx @ 67byzK7ng-"" posts a big blind of 2",2025-10-31T16:29:54.309Z,176192819430910
"""lyx @ e6zr8eCYWY"" posts a small blind of 1",2025-10-31T16:29:54.309Z,176192819430909
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (481) | #2 ""xx @ 67byzK7ng-"" (582) | #3 ""ldl @ Fyu1zC3WxZ"" (314) | #5 ""vzzz @ NHZFCu6_3E"" (399) | #7 ""jx @ 8YBiAEphlS"" (323) | #8 ""nicky @ ZrJaml_e4F"" (87) | #9 ""黄笃读3 @ -mSMv4AfBw"" (178)",2025-10-31T16:29:54.309Z,176192819430901
"-- starting hand #113 (id: s7hmo9qz0szi)  (No Limit Texas Hold'em) (dealer: ""黄笃读3 @ -mSMv4AfBw"") --",2025-10-31T16:29:54.309Z,176192819430900
"""nicky @ ZrJaml_e4F"" shows a A♠, A♦.",2025-10-31T16:29:48.601Z,176192818860100
"-- ending hand #112 --",2025-10-31T16:29:47.703Z,176192818770302
"""nicky @ ZrJaml_e4F"" collected 26 from pot",2025-10-31T16:29:47.703Z,176192818770301
"Uncalled bet of 61 returned to ""nicky @ ZrJaml_e4F""",2025-10-31T16:29:47.703Z,176192818770300
"""黄笃读3 @ -mSMv4AfBw"" folds",2025-10-31T16:29:46.885Z,176192818688500
"""nicky @ ZrJaml_e4F"" bets 61 and go all in",2025-10-31T16:29:43.157Z,176192818315700
"""黄笃读3 @ -mSMv4AfBw"" checks",2025-10-31T16:29:40.168Z,176192818016800
"Flop:  [7♠, 5♠, 2♣]",2025-10-31T16:29:36.427Z,176192817642700
"""xx @ 67byzK7ng-"" folds",2025-10-31T16:29:35.555Z,176192817555500
"""lyx @ e6zr8eCYWY"" folds",2025-10-31T16:29:29.371Z,176192816937100
"""黄笃读3 @ -mSMv4AfBw"" calls 11",2025-10-31T16:29:28.098Z,176192816809800
"""nicky @ ZrJaml_e4F"" raises to 11",2025-10-31T16:29:25.372Z,176192816537200
"""jx @ 8YBiAEphlS"" folds",2025-10-31T16:29:20.184Z,176192816018400
"""vzzz @ NHZFCu6_3E"" folds",2025-10-31T16:29:19.084Z,176192815908400
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-31T16:29:17.966Z,176192815796600
"""xx @ 67byzK7ng-"" calls 2",2025-10-31T16:29:16.774Z,176192815677400
"""lyx @ e6zr8eCYWY"" posts a big blind of 2",2025-10-31T16:29:14.478Z,176192815447810
"""黄笃读3 @ -mSMv4AfBw"" posts a small blind of 1",2025-10-31T16:29:14.478Z,176192815447809
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (483) | #2 ""xx @ 67byzK7ng-"" (584) | #3 ""ldl @ Fyu1zC3WxZ"" (314) | #5 ""vzzz @ NHZFCu6_3E"" (399) | #7 ""jx @ 8YBiAEphlS"" (323) | #8 ""nicky @ ZrJaml_e4F"" (72) | #9 ""黄笃读3 @ -mSMv4AfBw"" (189)",2025-10-31T16:29:14.478Z,176192815447801
"-- starting hand #112 (id: uoyvqtmunm1w)  (No Limit Texas Hold'em) (dealer: ""nicky @ ZrJaml_e4F"") --",2025-10-31T16:29:14.478Z,176192815447800
"-- ending hand #111 --",2025-10-31T16:29:11.462Z,176192815146204
"""xx @ 67byzK7ng-"" collected 71 from pot with Straight, 10 High (combination: 10♦, 9♦, 8♠, 7♠, 6♣)",2025-10-31T16:29:11.462Z,176192815146203
"""xx @ 67byzK7ng-"" shows a 8♠, 7♠.",2025-10-31T16:29:11.462Z,176192815146202
"""lyx @ e6zr8eCYWY"" shows a A♠, A♣.",2025-10-31T16:29:11.462Z,176192815146201
"""黄笃读3 @ -mSMv4AfBw"" shows a 5♥, 10♥.",2025-10-31T16:29:11.462Z,176192815146200
"""jx @ 8YBiAEphlS"" folds",2025-10-31T16:29:10.627Z,176192815062700
"""xx @ 67byzK7ng-"" calls 14",2025-10-31T16:29:09.476Z,176192814947600
"""lyx @ e6zr8eCYWY"" calls 14",2025-10-31T16:29:05.275Z,176192814527500
"""黄笃读3 @ -mSMv4AfBw"" bets 14",2025-10-31T16:28:57.657Z,176192813765700
"River: 2♠, 10♦, 9♦, K♦ [6♣]",2025-10-31T16:28:53.186Z,176192813318600
"""jx @ 8YBiAEphlS"" checks",2025-10-31T16:28:52.375Z,176192813237500
"""xx @ 67byzK7ng-"" checks",2025-10-31T16:28:50.480Z,176192813048000
"""lyx @ e6zr8eCYWY"" checks",2025-10-31T16:28:46.343Z,176192812634300
"""黄笃读3 @ -mSMv4AfBw"" checks",2025-10-31T16:28:44.675Z,176192812467500
"Turn: 2♠, 10♦, 9♦ [K♦]",2025-10-31T16:28:42.496Z,176192812249600
"""黄笃读3 @ -mSMv4AfBw"" calls 5",2025-10-31T16:28:41.650Z,176192812165000
"""jx @ 8YBiAEphlS"" calls 5",2025-10-31T16:28:34.215Z,176192811421500
"""xx @ 67byzK7ng-"" calls 5",2025-10-31T16:28:31.919Z,176192811191900
"""lyx @ e6zr8eCYWY"" bets 5",2025-10-31T16:28:29.906Z,176192810990600
"""黄笃读3 @ -mSMv4AfBw"" checks",2025-10-31T16:28:25.904Z,176192810590400
"Flop:  [2♠, 10♦, 9♦]",2025-10-31T16:28:21.999Z,176192810199900
"""黄笃读3 @ -mSMv4AfBw"" checks",2025-10-31T16:28:21.187Z,176192810118700
"""nicky @ ZrJaml_e4F"" folds",2025-10-31T16:28:07.503Z,176192808750300
"""jx @ 8YBiAEphlS"" calls 2",2025-10-31T16:28:06.396Z,176192808639600
"""vzzz @ NHZFCu6_3E"" folds",2025-10-31T16:28:03.907Z,176192808390700
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-31T16:28:02.713Z,176192808271300
"""xx @ 67byzK7ng-"" calls 2",2025-10-31T16:28:01.409Z,176192808140900
"""lyx @ e6zr8eCYWY"" calls 2",2025-10-31T16:27:59.559Z,176192807955900
"""黄笃读3 @ -mSMv4AfBw"" posts a big blind of 2",2025-10-31T16:27:55.114Z,176192807511410
"""nicky @ ZrJaml_e4F"" posts a small blind of 1",2025-10-31T16:27:55.114Z,176192807511409
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (504) | #2 ""xx @ 67byzK7ng-"" (534) | #3 ""ldl @ Fyu1zC3WxZ"" (314) | #5 ""vzzz @ NHZFCu6_3E"" (399) | #7 ""jx @ 8YBiAEphlS"" (330) | #8 ""nicky @ ZrJaml_e4F"" (73) | #9 ""黄笃读3 @ -mSMv4AfBw"" (210)",2025-10-31T16:27:55.114Z,176192807511401
"-- starting hand #111 (id: ck3n41zkhoib)  (No Limit Texas Hold'em) (dealer: ""jx @ 8YBiAEphlS"") --",2025-10-31T16:27:55.114Z,176192807511400
"""nicky @ ZrJaml_e4F"" shows a J♦, A♣.",2025-10-31T16:27:52.992Z,176192807299200
"-- ending hand #110 --",2025-10-31T16:27:51.356Z,176192807135604
"""vzzz @ NHZFCu6_3E"" collected 30 from pot with A High (combination: A♦, K♣, Q♠, J♥, 9♠)",2025-10-31T16:27:51.356Z,176192807135603
"""lyx @ e6zr8eCYWY"" collected 31 from pot with A High (combination: A♦, K♣, Q♦, J♥, 9♠)",2025-10-31T16:27:51.356Z,176192807135602
"""vzzz @ NHZFCu6_3E"" shows a Q♠, 6♠.",2025-10-31T16:27:51.356Z,176192807135601
"""lyx @ e6zr8eCYWY"" shows a Q♦, 5♦.",2025-10-31T16:27:51.356Z,176192807135600
"""vzzz @ NHZFCu6_3E"" checks",2025-10-31T16:27:50.529Z,176192807052900
"""lyx @ e6zr8eCYWY"" checks",2025-10-31T16:27:48.081Z,176192806808100
"River: A♦, J♥, 7♥, K♣ [9♠]",2025-10-31T16:27:44.910Z,176192806491000
"""vzzz @ NHZFCu6_3E"" checks",2025-10-31T16:27:44.086Z,176192806408600
"""lyx @ e6zr8eCYWY"" checks",2025-10-31T16:27:35.203Z,176192805520300
"Turn: A♦, J♥, 7♥ [K♣]",2025-10-31T16:27:32.042Z,176192805204200
"""lyx @ e6zr8eCYWY"" calls 15",2025-10-31T16:27:31.184Z,176192805118400
"""vzzz @ NHZFCu6_3E"" bets 15",2025-10-31T16:27:24.375Z,176192804437500
"""lyx @ e6zr8eCYWY"" checks",2025-10-31T16:27:15.906Z,176192803590600
"Flop:  [A♦, J♥, 7♥]",2025-10-31T16:27:11.825Z,176192803182500
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-31T16:27:10.986Z,176192803098600
"""xx @ 67byzK7ng-"" folds",2025-10-31T16:27:09.843Z,176192802984300
"""lyx @ e6zr8eCYWY"" calls 12",2025-10-31T16:27:08.315Z,176192802831500
"""nicky @ ZrJaml_e4F"" folds",2025-10-31T16:27:06.746Z,176192802674600
"""jx @ 8YBiAEphlS"" folds",2025-10-31T16:27:02.363Z,176192802236300
"""vzzz @ NHZFCu6_3E"" raises to 12",2025-10-31T16:27:01.075Z,176192802107500
"""ldl @ Fyu1zC3WxZ"" calls 2",2025-10-31T16:26:56.020Z,176192801602000
"""xx @ 67byzK7ng-"" calls 2",2025-10-31T16:26:51.238Z,176192801123800
"""lyx @ e6zr8eCYWY"" calls 2",2025-10-31T16:26:49.954Z,176192800995400
"""黄笃读3 @ -mSMv4AfBw"" folds",2025-10-31T16:26:47.526Z,176192800752600
"""nicky @ ZrJaml_e4F"" posts a big blind of 2",2025-10-31T16:26:45.152Z,176192800515210
"""jx @ 8YBiAEphlS"" posts a small blind of 1",2025-10-31T16:26:45.152Z,176192800515209
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (500) | #2 ""xx @ 67byzK7ng-"" (536) | #3 ""ldl @ Fyu1zC3WxZ"" (316) | #5 ""vzzz @ NHZFCu6_3E"" (396) | #7 ""jx @ 8YBiAEphlS"" (331) | #8 ""nicky @ ZrJaml_e4F"" (75) | #9 ""黄笃读3 @ -mSMv4AfBw"" (210)",2025-10-31T16:26:45.152Z,176192800515201
"-- starting hand #110 (id: pbw3odzsjbmc)  (No Limit Texas Hold'em) (dealer: ""vzzz @ NHZFCu6_3E"") --",2025-10-31T16:26:45.152Z,176192800515200
"""黄笃读3 @ -mSMv4AfBw"" shows a K♠.",2025-10-31T16:26:41.710Z,176192800171000
"-- ending hand #109 --",2025-10-31T16:26:38.544Z,176192799854402
"""黄笃读3 @ -mSMv4AfBw"" collected 12 from pot",2025-10-31T16:26:38.544Z,176192799854401
"Uncalled bet of 12 returned to ""黄笃读3 @ -mSMv4AfBw""",2025-10-31T16:26:38.544Z,176192799854400
"""nicky @ ZrJaml_e4F"" folds",2025-10-31T16:26:37.709Z,176192799770900
"""jx @ 8YBiAEphlS"" folds",2025-10-31T16:26:36.609Z,176192799660900
"""vzzz @ NHZFCu6_3E"" folds",2025-10-31T16:26:35.281Z,176192799528100
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-31T16:26:33.263Z,176192799326300
"""lyx @ e6zr8eCYWY"" folds",2025-10-31T16:26:29.653Z,176192798965300
"""黄笃读3 @ -mSMv4AfBw"" bets 12",2025-10-31T16:26:28.291Z,176192798829100
"""nicky @ ZrJaml_e4F"" checks",2025-10-31T16:26:25.743Z,176192798574300
"""jx @ 8YBiAEphlS"" checks",2025-10-31T16:26:24.119Z,176192798411900
"""vzzz @ NHZFCu6_3E"" checks",2025-10-31T16:26:21.737Z,176192798173700
"Turn: K♥, 2♦, K♦ [4♣]",2025-10-31T16:26:19.792Z,176192797979200
"""ldl @ Fyu1zC3WxZ"" checks",2025-10-31T16:26:18.969Z,176192797896900
"""lyx @ e6zr8eCYWY"" checks",2025-10-31T16:26:17.776Z,176192797777600
"""黄笃读3 @ -mSMv4AfBw"" checks",2025-10-31T16:26:16.519Z,176192797651900
"""nicky @ ZrJaml_e4F"" checks",2025-10-31T16:26:15.363Z,176192797536300
"""jx @ 8YBiAEphlS"" checks",2025-10-31T16:26:14.191Z,176192797419100
"""vzzz @ NHZFCu6_3E"" checks",2025-10-31T16:26:12.950Z,176192797295000
