entry,at,order
"""xx @ 67byzK7ng-"" calls 2",2025-10-22T17:01:49.014Z,176115250901400
"""黄笃读2 @ sdnzYfvBuE"" posts a big blind of 2",2025-10-22T17:01:46.178Z,176115250617810
"""ldl @ Fyu1zC3WxZ"" posts a small blind of 1",2025-10-22T17:01:46.178Z,176115250617809
"Player stacks: #1 ""gf @ CF96PlUCpo"" (321) | #2 ""ldl @ Fyu1zC3WxZ"" (497) | #3 ""黄笃读2 @ sdnzYfvBuE"" (983) | #4 ""xx @ 67byzK7ng-"" (297) | #7 ""摩托车 @ 1Dc32wQ1Fs"" (540) | #8 ""vzzz @ EOiOubJPxe"" (1436) | #9 ""yx @ Ap79JvHOiZ"" (326)",2025-10-22T17:01:46.178Z,176115250617801
"-- starting hand #141 (id: c8fyqqj4armh)  (No Limit Texas Hold'em) (dealer: ""gf @ CF96PlUCpo"") --",2025-10-22T17:01:46.178Z,176115250617800
"""gf @ CF96PlUCpo"" shows a 6♥, 3♦.",2025-10-22T17:01:42.523Z,176115250252300
"-- ending hand #140 --",2025-10-22T17:01:39.577Z,176115249957702
"""摩托车 @ 1Dc32wQ1Fs"" collected 192 from pot with Three of a Kind, 4's (combination: 4♦, 4♥, 4♠, Q♦, 7♠)",2025-10-22T17:01:39.577Z,176115249957701
"""摩托车 @ 1Dc32wQ1Fs"" shows a Q♦, 4♦.",2025-10-22T17:01:39.577Z,176115249957700
"""gf @ CF96PlUCpo"" calls 48",2025-10-22T17:01:38.687Z,176115249868700
"""摩托车 @ 1Dc32wQ1Fs"" bets 48",2025-10-22T17:01:36.861Z,176115249686100
"""gf @ CF96PlUCpo"" checks",2025-10-22T17:01:33.205Z,176115249320500
"River: 4♥, 2♦, 6♦, 4♠ [7♠]",2025-10-22T17:01:26.357Z,176115248635700
"""摩托车 @ 1Dc32wQ1Fs"" calls 32",2025-10-22T17:01:25.512Z,176115248551200
"""xx @ 67byzK7ng-"" folds",2025-10-22T17:01:24.017Z,176115248401700
"""gf @ CF96PlUCpo"" bets 32",2025-10-22T17:01:21.547Z,176115248154700
"Turn: 4♥, 2♦, 6♦ [4♠]",2025-10-22T17:01:13.588Z,176115247358800
"""摩托车 @ 1Dc32wQ1Fs"" calls 8",2025-10-22T17:01:12.765Z,176115247276500
"""xx @ 67byzK7ng-"" calls 8",2025-10-22T17:01:10.142Z,176115247014200
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-22T17:01:07.414Z,176115246741400
"""gf @ CF96PlUCpo"" bets 8",2025-10-22T17:01:06.147Z,176115246614700
"Flop:  [4♥, 2♦, 6♦]",2025-10-22T17:00:58.089Z,176115245808900
"""ldl @ Fyu1zC3WxZ"" checks",2025-10-22T17:00:57.274Z,176115245727400
"""gf @ CF96PlUCpo"" calls 2",2025-10-22T17:00:56.119Z,176115245611900
"""yx @ Ap79JvHOiZ"" folds",2025-10-22T17:00:44.337Z,176115244433700
"""vzzz @ EOiOubJPxe"" folds",2025-10-22T17:00:43.268Z,176115244326800
"""摩托车 @ 1Dc32wQ1Fs"" calls 2",2025-10-22T17:00:42.150Z,176115244215000
"""xx @ 67byzK7ng-"" calls 2",2025-10-22T17:00:37.751Z,176115243775100
"""黄笃读2 @ sdnzYfvBuE"" folds",2025-10-22T17:00:34.827Z,176115243482700
"""ldl @ Fyu1zC3WxZ"" posts a big blind of 2",2025-10-22T17:00:32.846Z,176115243284610
"""gf @ CF96PlUCpo"" posts a small blind of 1",2025-10-22T17:00:32.846Z,176115243284609
"Player stacks: #1 ""gf @ CF96PlUCpo"" (411) | #2 ""ldl @ Fyu1zC3WxZ"" (499) | #3 ""黄笃读2 @ sdnzYfvBuE"" (983) | #4 ""xx @ 67byzK7ng-"" (307) | #7 ""摩托车 @ 1Dc32wQ1Fs"" (438) | #8 ""vzzz @ EOiOubJPxe"" (1436) | #9 ""yx @ Ap79JvHOiZ"" (326)",2025-10-22T17:00:32.846Z,176115243284601
"-- starting hand #140 (id: bhhewzngkznb)  (No Limit Texas Hold'em) (dealer: ""yx @ Ap79JvHOiZ"") --",2025-10-22T17:00:32.846Z,176115243284600
"-- ending hand #139 --",2025-10-22T17:00:26.843Z,176115242684310
"""yx @ Ap79JvHOiZ"" collected 13 from pot with Flush, Qc High (combination: Q♣, J♣, 7♣, 6♣, 2♣)",2025-10-22T17:00:26.843Z,176115242684309
"""vzzz @ EOiOubJPxe"" collected 12 from pot with Flush, Qc High (combination: Q♣, J♣, 7♣, 6♣, 2♣)",2025-10-22T17:00:26.843Z,176115242684308
"""黄笃读2 @ sdnzYfvBuE"" collected 12 from pot with Flush, Qc High (combination: Q♣, J♣, 7♣, 6♣, 2♣)",2025-10-22T17:00:26.843Z,176115242684307
"""ldl @ Fyu1zC3WxZ"" collected 12 from pot with Flush, Qc High (combination: Q♣, J♣, 7♣, 6♣, 2♣)",2025-10-22T17:00:26.843Z,176115242684306
"""gf @ CF96PlUCpo"" collected 13 from pot with Flush, Qc High (combination: Q♣, J♣, 7♣, 6♣, 2♣)",2025-10-22T17:00:26.843Z,176115242684305
"""vzzz @ EOiOubJPxe"" shows a J♠, A♠.",2025-10-22T17:00:26.843Z,176115242684304
"""黄笃读2 @ sdnzYfvBuE"" shows a K♦, 2♦.",2025-10-22T17:00:26.843Z,176115242684303
"""ldl @ Fyu1zC3WxZ"" shows a 4♥, 6♥.",2025-10-22T17:00:26.843Z,176115242684302
"""gf @ CF96PlUCpo"" shows a 2♠, A♦.",2025-10-22T17:00:26.843Z,176115242684301
"""yx @ Ap79JvHOiZ"" shows a Q♦, 6♦.",2025-10-22T17:00:26.843Z,176115242684300
"""vzzz @ EOiOubJPxe"" checks",2025-10-22T17:00:26.025Z,176115242602500
"""黄笃读2 @ sdnzYfvBuE"" checks",2025-10-22T17:00:23.413Z,176115242341300
"""ldl @ Fyu1zC3WxZ"" checks",2025-10-22T17:00:21.845Z,176115242184500
"""gf @ CF96PlUCpo"" checks",2025-10-22T17:00:20.664Z,176115242066400
"""yx @ Ap79JvHOiZ"" checks",2025-10-22T17:00:19.060Z,176115241906000
"River: 2♣, Q♣, 7♣, J♣ [6♣]",2025-10-22T17:00:10.530Z,176115241053000
"""vzzz @ EOiOubJPxe"" checks",2025-10-22T17:00:09.643Z,176115240964300
"""黄笃读2 @ sdnzYfvBuE"" checks",2025-10-22T17:00:03.926Z,176115240392600
"""ldl @ Fyu1zC3WxZ"" checks",2025-10-22T17:00:02.280Z,176115240228000
"""gf @ CF96PlUCpo"" checks",2025-10-22T17:00:00.901Z,176115240090100
"""yx @ Ap79JvHOiZ"" checks",2025-10-22T16:59:59.724Z,176115239972400
"Turn: 2♣, Q♣, 7♣ [J♣]",2025-10-22T16:59:57.953Z,176115239795300
"""vzzz @ EOiOubJPxe"" checks",2025-10-22T16:59:57.149Z,176115239714900
"""黄笃读2 @ sdnzYfvBuE"" checks",2025-10-22T16:59:51.324Z,176115239132400
"""ldl @ Fyu1zC3WxZ"" checks",2025-10-22T16:59:49.133Z,176115238913300
"""gf @ CF96PlUCpo"" checks",2025-10-22T16:59:47.991Z,176115238799100
"""yx @ Ap79JvHOiZ"" checks",2025-10-22T16:59:46.243Z,176115238624300
"Flop:  [2♣, Q♣, 7♣]",2025-10-22T16:59:43.724Z,176115238372400
"""xx @ 67byzK7ng-"" folds",2025-10-22T16:59:42.902Z,176115238290200
"""黄笃读2 @ sdnzYfvBuE"" calls 12",2025-10-22T16:59:41.686Z,176115238168600
"""ldl @ Fyu1zC3WxZ"" calls 12",2025-10-22T16:59:40.049Z,176115238004900
"""gf @ CF96PlUCpo"" calls 12",2025-10-22T16:59:32.228Z,176115237222800
"""yx @ Ap79JvHOiZ"" calls 12",2025-10-22T16:59:30.310Z,176115237031000
"""vzzz @ EOiOubJPxe"" raises to 12",2025-10-22T16:59:27.993Z,176115236799300
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-22T16:59:20.574Z,176115236057400
"""xx @ 67byzK7ng-"" calls 2",2025-10-22T16:59:19.490Z,176115235949000
"""黄笃读2 @ sdnzYfvBuE"" calls 2",2025-10-22T16:59:18.271Z,176115235827100
"""ldl @ Fyu1zC3WxZ"" calls 2",2025-10-22T16:59:17.166Z,176115235716600
"""gf @ CF96PlUCpo"" posts a big blind of 2",2025-10-22T16:59:12.865Z,176115235286510
"""yx @ Ap79JvHOiZ"" posts a small blind of 1",2025-10-22T16:59:12.865Z,176115235286509
"Player stacks: #1 ""gf @ CF96PlUCpo"" (410) | #2 ""ldl @ Fyu1zC3WxZ"" (499) | #3 ""黄笃读2 @ sdnzYfvBuE"" (983) | #4 ""xx @ 67byzK7ng-"" (309) | #7 ""摩托车 @ 1Dc32wQ1Fs"" (438) | #8 ""vzzz @ EOiOubJPxe"" (1436) | #9 ""yx @ Ap79JvHOiZ"" (325)",2025-10-22T16:59:12.865Z,176115235286501
"-- starting hand #139 (id: 9vfaw4bqdebk)  (No Limit Texas Hold'em) (dealer: ""vzzz @ EOiOubJPxe"") --",2025-10-22T16:59:12.865Z,176115235286500
"""gf @ CF96PlUCpo"" shows a J♠, Q♥.",2025-10-22T16:59:08.662Z,176115234866200
"-- ending hand #138 --",2025-10-22T16:59:06.312Z,176115234631202
"""黄笃读2 @ sdnzYfvBuE"" collected 325 from pot with Pair, A's (combination: A♦, A♥, J♦, 10♣, 9♦)",2025-10-22T16:59:06.312Z,176115234631201
"""黄笃读2 @ sdnzYfvBuE"" shows a A♦, A♥.",2025-10-22T16:59:06.312Z,176115234631200
"""gf @ CF96PlUCpo"" calls 30",2025-10-22T16:59:05.504Z,176115234550400
"""黄笃读2 @ sdnzYfvBuE"" bets 30",2025-10-22T16:59:03.922Z,176115234392200
"""gf @ CF96PlUCpo"" checks",2025-10-22T16:58:56.733Z,176115233673300
"River: 5♠, 9♦, 6♠, J♦ [10♣]",2025-10-22T16:58:53.965Z,176115233396500
"""gf @ CF96PlUCpo"" calls 66",2025-10-22T16:58:53.112Z,176115233311200
"""yx @ Ap79JvHOiZ"" folds",2025-10-22T16:58:51.875Z,176115233187500
"""xx @ 67byzK7ng-"" folds",2025-10-22T16:58:50.233Z,176115233023300
"""黄笃读2 @ sdnzYfvBuE"" bets 66",2025-10-22T16:58:47.957Z,176115232795700
"""gf @ CF96PlUCpo"" checks",2025-10-22T16:58:44.187Z,176115232418700
"""yx @ Ap79JvHOiZ"" checks",2025-10-22T16:58:38.203Z,176115231820300
"Turn: 5♠, 9♦, 6♠ [J♦]",2025-10-22T16:58:36.220Z,176115231622000
"""gf @ CF96PlUCpo"" calls 22",2025-10-22T16:58:35.397Z,176115231539700
"""yx @ Ap79JvHOiZ"" calls 22",2025-10-22T16:58:33.825Z,176115231382500
"""xx @ 67byzK7ng-"" calls 22",2025-10-22T16:58:32.093Z,176115231209300
"""黄笃读2 @ sdnzYfvBuE"" bets 22",2025-10-22T16:58:28.401Z,176115230840100
"""gf @ CF96PlUCpo"" checks",2025-10-22T16:58:23.072Z,176115230307200
"""yx @ Ap79JvHOiZ"" checks",2025-10-22T16:58:20.079Z,176115230007900
"Flop:  [5♠, 9♦, 6♠]",2025-10-22T16:58:18.054Z,176115229805400
"""yx @ Ap79JvHOiZ"" calls 11",2025-10-22T16:58:17.213Z,176115229721300
"""vzzz @ EOiOubJPxe"" folds",2025-10-22T16:58:15.281Z,176115229528100
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-22T16:58:06.019Z,176115228601900
"""xx @ 67byzK7ng-"" calls 11",2025-10-22T16:58:04.886Z,176115228488600
"""黄笃读2 @ sdnzYfvBuE"" calls 11",2025-10-22T16:58:02.913Z,176115228291300
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-22T16:58:01.608Z,176115228160800
"""gf @ CF96PlUCpo"" raises to 11",2025-10-22T16:57:59.032Z,176115227903200
"""yx @ Ap79JvHOiZ"" posts a big blind of 2",2025-10-22T16:57:53.641Z,176115227364110
"""vzzz @ EOiOubJPxe"" posts a small blind of 1",2025-10-22T16:57:53.641Z,176115227364109
"Player stacks: #1 ""gf @ CF96PlUCpo"" (539) | #2 ""ldl @ Fyu1zC3WxZ"" (499) | #3 ""黄笃读2 @ sdnzYfvBuE"" (787) | #4 ""xx @ 67byzK7ng-"" (342) | #7 ""摩托车 @ 1Dc32wQ1Fs"" (438) | #8 ""vzzz @ EOiOubJPxe"" (1437) | #9 ""yx @ Ap79JvHOiZ"" (358)",2025-10-22T16:57:53.641Z,176115227364101
"-- starting hand #138 (id: djubktbtuh7l)  (No Limit Texas Hold'em) (dealer: ""摩托车 @ 1Dc32wQ1Fs"") --",2025-10-22T16:57:53.641Z,176115227364100
"-- ending hand #137 --",2025-10-22T16:57:47.673Z,176115226767302
"""yx @ Ap79JvHOiZ"" collected 100 from pot",2025-10-22T16:57:47.673Z,176115226767301
"Uncalled bet of 60 returned to ""yx @ Ap79JvHOiZ""",2025-10-22T16:57:47.673Z,176115226767300
"""gf @ CF96PlUCpo"" folds",2025-10-22T16:57:46.845Z,176115226684500
"""yx @ Ap79JvHOiZ"" bets 60",2025-10-22T16:57:45.289Z,176115226528900
"Turn: 2♠, 8♠, 5♦ [K♦]",2025-10-22T16:57:38.231Z,176115225823100
"""vzzz @ EOiOubJPxe"" folds",2025-10-22T16:57:37.404Z,176115225740400
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-22T16:57:35.554Z,176115225555400
"""黄笃读2 @ sdnzYfvBuE"" folds",2025-10-22T16:57:32.903Z,176115225290300
"""gf @ CF96PlUCpo"" calls 25",2025-10-22T16:57:28.988Z,176115224898800
"""yx @ Ap79JvHOiZ"" bets 25",2025-10-22T16:57:27.594Z,176115224759400
"""vzzz @ EOiOubJPxe"" checks",2025-10-22T16:57:24.045Z,176115224404500
"""摩托车 @ 1Dc32wQ1Fs"" checks",2025-10-22T16:57:19.720Z,176115223972000
"Flop:  [2♠, 8♠, 5♦]",2025-10-22T16:57:16.814Z,176115223681400
"""vzzz @ EOiOubJPxe"" calls 10",2025-10-22T16:57:15.885Z,176115223588500
"""摩托车 @ 1Dc32wQ1Fs"" calls 10",2025-10-22T16:57:12.673Z,176115223267300
"""xx @ 67byzK7ng-"" folds",2025-10-22T16:57:10.404Z,176115223040400
"""黄笃读2 @ sdnzYfvBuE"" calls 10",2025-10-22T16:57:09.189Z,176115222918900
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-22T16:57:06.774Z,176115222677400
"""gf @ CF96PlUCpo"" calls 10",2025-10-22T16:57:05.489Z,176115222548900
"""yx @ Ap79JvHOiZ"" raises to 10",2025-10-22T16:57:03.501Z,176115222350100
"""vzzz @ EOiOubJPxe"" posts a big blind of 2",2025-10-22T16:56:58.943Z,176115221894310
"""摩托车 @ 1Dc32wQ1Fs"" posts a small blind of 1",2025-10-22T16:56:58.943Z,176115221894309
"Player stacks: #1 ""gf @ CF96PlUCpo"" (574) | #2 ""ldl @ Fyu1zC3WxZ"" (499) | #3 ""黄笃读2 @ sdnzYfvBuE"" (797) | #4 ""xx @ 67byzK7ng-"" (342) | #7 ""摩托车 @ 1Dc32wQ1Fs"" (448) | #8 ""vzzz @ EOiOubJPxe"" (1447) | #9 ""yx @ Ap79JvHOiZ"" (293)",2025-10-22T16:56:58.943Z,176115221894301
"-- starting hand #137 (id: uidzyainrohd)  (No Limit Texas Hold'em) (dealer: ""xx @ 67byzK7ng-"") --",2025-10-22T16:56:58.943Z,176115221894300
"""ldl @ Fyu1zC3WxZ"" shows a 5♠, 6♦.",2025-10-22T16:56:56.951Z,176115221695100
"-- ending hand #136 --",2025-10-22T16:56:52.337Z,176115221233702
"""vzzz @ EOiOubJPxe"" collected 260 from pot",2025-10-22T16:56:52.337Z,176115221233701
"Uncalled bet of 130 returned to ""vzzz @ EOiOubJPxe""",2025-10-22T16:56:52.337Z,176115221233700
"""gf @ CF96PlUCpo"" folds",2025-10-22T16:56:51.452Z,176115221145200
"""vzzz @ EOiOubJPxe"" bets 130",2025-10-22T16:56:25.061Z,176115218506100
"Turn: 4♠, 3♥, Q♥ [5♣]",2025-10-22T16:56:14.513Z,176115217451300
"""gf @ CF96PlUCpo"" calls 65",2025-10-22T16:56:13.665Z,176115217366500
"""vzzz @ EOiOubJPxe"" bets 65",2025-10-22T16:56:11.071Z,176115217107100
"Flop:  [4♠, 3♥, Q♥]",2025-10-22T16:55:59.920Z,176115215992000
"""xx @ 67byzK7ng-"" folds",2025-10-22T16:55:59.109Z,176115215910900
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-22T16:55:56.453Z,176115215645300
"""gf @ CF96PlUCpo"" calls 54",2025-10-22T16:55:55.322Z,176115215532200
"""vzzz @ EOiOubJPxe"" raises to 54",2025-10-22T16:55:48.824Z,176115214882400
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-22T16:55:38.915Z,176115213891500
"""xx @ 67byzK7ng-"" calls 10",2025-10-22T16:55:37.823Z,176115213782300
"""黄笃读2 @ sdnzYfvBuE"" folds",2025-10-22T16:55:34.972Z,176115213497200
"""ldl @ Fyu1zC3WxZ"" calls 10",2025-10-22T16:55:33.855Z,176115213385500
"""gf @ CF96PlUCpo"" raises to 10",2025-10-22T16:55:24.582Z,176115212458200
"""yx @ Ap79JvHOiZ"" folds",2025-10-22T16:55:18.759Z,176115211875900
"""vzzz @ EOiOubJPxe"" raises to 6",2025-10-22T16:55:16.747Z,176115211674700
"""摩托车 @ 1Dc32wQ1Fs"" posts a big blind of 2",2025-10-22T16:55:07.845Z,176115210784510
"""xx @ 67byzK7ng-"" posts a small blind of 1",2025-10-22T16:55:07.845Z,176115210784509
"Player stacks: #1 ""gf @ CF96PlUCpo"" (693) | #2 ""ldl @ Fyu1zC3WxZ"" (509) | #3 ""黄笃读2 @ sdnzYfvBuE"" (797) | #4 ""xx @ 67byzK7ng-"" (352) | #7 ""摩托车 @ 1Dc32wQ1Fs"" (450) | #8 ""vzzz @ EOiOubJPxe"" (1306) | #9 ""yx @ Ap79JvHOiZ"" (293)",2025-10-22T16:55:07.845Z,176115210784501
"-- starting hand #136 (id: xqvhj8osoohb)  (No Limit Texas Hold'em) (dealer: ""黄笃读2 @ sdnzYfvBuE"") --",2025-10-22T16:55:07.845Z,176115210784500
"""gf @ CF96PlUCpo"" shows a 8♦, 7♥.",2025-10-22T16:55:02.599Z,176115210259900
"-- ending hand #135 --",2025-10-22T16:55:01.225Z,176115210122502
"""gf @ CF96PlUCpo"" collected 43 from pot",2025-10-22T16:55:01.225Z,176115210122501
"Uncalled bet of 21 returned to ""gf @ CF96PlUCpo""",2025-10-22T16:55:01.225Z,176115210122500
"""yx @ Ap79JvHOiZ"" folds",2025-10-22T16:55:00.407Z,176115210040700
"""vzzz @ EOiOubJPxe"" folds",2025-10-22T16:54:59.229Z,176115209922900
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-22T16:54:46.787Z,176115208678700
"""gf @ CF96PlUCpo"" bets 21",2025-10-22T16:54:44.697Z,176115208469700
"""yx @ Ap79JvHOiZ"" checks",2025-10-22T16:54:40.601Z,176115208060100
"""vzzz @ EOiOubJPxe"" checks",2025-10-22T16:54:39.509Z,176115207950900
"Turn: J♣, 10♠, 5♠ [9♦]",2025-10-22T16:54:30.018Z,176115207001800
"""ldl @ Fyu1zC3WxZ"" checks",2025-10-22T16:54:29.209Z,176115206920900
"""gf @ CF96PlUCpo"" checks",2025-10-22T16:54:27.689Z,176115206768900
"""yx @ Ap79JvHOiZ"" checks",2025-10-22T16:54:26.573Z,176115206657300
"""vzzz @ EOiOubJPxe"" checks",2025-10-22T16:54:24.887Z,176115206488700
"Flop:  [J♣, 10♠, 5♠]",2025-10-22T16:54:21.512Z,176115206151200
"""gf @ CF96PlUCpo"" calls 10",2025-10-22T16:54:20.685Z,176115206068500
"""yx @ Ap79JvHOiZ"" calls 10",2025-10-22T16:54:19.566Z,176115205956600
"""vzzz @ EOiOubJPxe"" calls 10",2025-10-22T16:54:18.472Z,176115205847200
"""xx @ 67byzK7ng-"" folds",2025-10-22T16:54:14.067Z,176115205406700
"""黄笃读2 @ sdnzYfvBuE"" folds",2025-10-22T16:54:12.929Z,176115205292900
"""ldl @ Fyu1zC3WxZ"" raises to 10",2025-10-22T16:54:10.806Z,176115205080600
"""gf @ CF96PlUCpo"" calls 2",2025-10-22T16:54:07.134Z,176115204713400
"""yx @ Ap79JvHOiZ"" calls 2",2025-10-22T16:54:05.391Z,176115204539100
"""vzzz @ EOiOubJPxe"" calls 2",2025-10-22T16:54:04.323Z,176115204432300
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-22T16:53:58.581Z,176115203858100
"""xx @ 67byzK7ng-"" posts a big blind of 2",2025-10-22T16:53:56.977Z,176115203697710
"""黄笃读2 @ sdnzYfvBuE"" posts a small blind of 1",2025-10-22T16:53:56.977Z,176115203697709
"Player stacks: #1 ""gf @ CF96PlUCpo"" (660) | #2 ""ldl @ Fyu1zC3WxZ"" (519) | #3 ""黄笃读2 @ sdnzYfvBuE"" (798) | #4 ""xx @ 67byzK7ng-"" (354) | #7 ""摩托车 @ 1Dc32wQ1Fs"" (450) | #8 ""vzzz @ EOiOubJPxe"" (1316) | #9 ""yx @ Ap79JvHOiZ"" (303)",2025-10-22T16:53:56.977Z,176115203697701
"-- starting hand #135 (id: l4ptxlrywsua)  (No Limit Texas Hold'em) (dealer: ""ldl @ Fyu1zC3WxZ"") --",2025-10-22T16:53:56.977Z,176115203697700
"""黄笃读2 @ sdnzYfvBuE"" shows a 7♠, Q♠.",2025-10-22T16:53:53.346Z,176115203334600
"""gf @ CF96PlUCpo"" shows a 10♣, 9♥.",2025-10-22T16:53:51.533Z,176115203153300
"-- ending hand #134 --",2025-10-22T16:53:49.663Z,176115202966302
"""gf @ CF96PlUCpo"" collected 27 from pot",2025-10-22T16:53:49.663Z,176115202966301
"Uncalled bet of 20 returned to ""gf @ CF96PlUCpo""",2025-10-22T16:53:49.663Z,176115202966300
"""黄笃读2 @ sdnzYfvBuE"" folds",2025-10-22T16:53:48.817Z,176115202881700
"""gf @ CF96PlUCpo"" bets 20",2025-10-22T16:53:46.531Z,176115202653100
"""黄笃读2 @ sdnzYfvBuE"" checks",2025-10-22T16:53:43.631Z,176115202363100
"Flop:  [J♣, 10♥, 6♥]",2025-10-22T16:53:37.261Z,176115201726100
"""yx @ Ap79JvHOiZ"" folds",2025-10-22T16:53:36.407Z,176115201640700
"""xx @ 67byzK7ng-"" folds",2025-10-22T16:53:31.666Z,176115201166600
"""黄笃读2 @ sdnzYfvBuE"" calls 11",2025-10-22T16:53:29.828Z,176115200982800
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-22T16:53:28.650Z,176115200865000
"""gf @ CF96PlUCpo"" raises to 11",2025-10-22T16:53:25.783Z,176115200578300
"""yx @ Ap79JvHOiZ"" calls 2",2025-10-22T16:53:20.329Z,176115200032900
"""vzzz @ EOiOubJPxe"" folds",2025-10-22T16:53:19.262Z,176115199926200
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-22T16:53:17.721Z,176115199772100
"""xx @ 67byzK7ng-"" calls 2",2025-10-22T16:53:16.630Z,176115199663000
"""黄笃读2 @ sdnzYfvBuE"" posts a big blind of 2",2025-10-22T16:53:14.439Z,176115199443910
"""ldl @ Fyu1zC3WxZ"" posts a small blind of 1",2025-10-22T16:53:14.439Z,176115199443909
"Player stacks: #1 ""gf @ CF96PlUCpo"" (644) | #2 ""ldl @ Fyu1zC3WxZ"" (520) | #3 ""黄笃读2 @ sdnzYfvBuE"" (809) | #4 ""xx @ 67byzK7ng-"" (356) | #7 ""摩托车 @ 1Dc32wQ1Fs"" (450) | #8 ""vzzz @ EOiOubJPxe"" (1316) | #9 ""yx @ Ap79JvHOiZ"" (305)",2025-10-22T16:53:14.439Z,176115199443901
"-- starting hand #134 (id: hsgjvlbux4xb)  (No Limit Texas Hold'em) (dealer: ""gf @ CF96PlUCpo"") --",2025-10-22T16:53:14.439Z,176115199443900
"-- ending hand #133 --",2025-10-22T16:53:11.518Z,176115199151802
"""xx @ 67byzK7ng-"" collected 75 from pot",2025-10-22T16:53:11.518Z,176115199151801
"Uncalled bet of 56 returned to ""xx @ 67byzK7ng-""",2025-10-22T16:53:11.518Z,176115199151800
"""gf @ CF96PlUCpo"" folds",2025-10-22T16:53:10.682Z,176115199068200
"""yx @ Ap79JvHOiZ"" folds",2025-10-22T16:53:09.503Z,176115198950300
"""xx @ 67byzK7ng-"" bets 56",2025-10-22T16:53:08.417Z,176115198841700
"""gf @ CF96PlUCpo"" checks",2025-10-22T16:52:53.507Z,176115197350700
"River: 6♣, 10♦, K♣, 7♥ [2♣]",2025-10-22T16:52:51.857Z,176115197185700
"""gf @ CF96PlUCpo"" calls 15",2025-10-22T16:52:51.015Z,176115197101500
"""yx @ Ap79JvHOiZ"" calls 15",2025-10-22T16:52:49.826Z,176115196982600
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-22T16:52:48.077Z,176115196807700
"""xx @ 67byzK7ng-"" bets 15",2025-10-22T16:52:46.979Z,176115196697900
"""gf @ CF96PlUCpo"" checks",2025-10-22T16:52:43.629Z,176115196362900
"Turn: 6♣, 10♦, K♣ [7♥]",2025-10-22T16:52:41.772Z,176115196177200
"""yx @ Ap79JvHOiZ"" checks",2025-10-22T16:52:40.905Z,176115196090500
"""摩托车 @ 1Dc32wQ1Fs"" checks",2025-10-22T16:52:39.787Z,176115195978700
"""xx @ 67byzK7ng-"" checks",2025-10-22T16:52:38.575Z,176115195857500
"""gf @ CF96PlUCpo"" checks",2025-10-22T16:52:36.052Z,176115195605200
"Flop:  [6♣, 10♦, K♣]",2025-10-22T16:52:32.497Z,176115195249700
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-22T16:52:31.656Z,176115195165600
"""gf @ CF96PlUCpo"" calls 7",2025-10-22T16:52:22.034Z,176115194203400
"""yx @ Ap79JvHOiZ"" calls 7",2025-10-22T16:52:16.480Z,176115193648000
"""vzzz @ EOiOubJPxe"" folds",2025-10-22T16:52:15.356Z,176115193535600
"""摩托车 @ 1Dc32wQ1Fs"" calls 7",2025-10-22T16:52:13.848Z,176115193384800
"""xx @ 67byzK7ng-"" raises to 7",2025-10-22T16:52:12.325Z,176115193232500
"""黄笃读2 @ sdnzYfvBuE"" folds",2025-10-22T16:52:08.995Z,176115192899500
"""ldl @ Fyu1zC3WxZ"" posts a big blind of 2",2025-10-22T16:52:06.828Z,176115192682810
"""gf @ CF96PlUCpo"" posts a small blind of 1",2025-10-22T16:52:06.828Z,176115192682809
"Player stacks: #1 ""gf @ CF96PlUCpo"" (666) | #2 ""ldl @ Fyu1zC3WxZ"" (522) | #3 ""黄笃读2 @ sdnzYfvBuE"" (809) | #4 ""xx @ 67byzK7ng-"" (303) | #7 ""摩托车 @ 1Dc32wQ1Fs"" (457) | #8 ""vzzz @ EOiOubJPxe"" (1316) | #9 ""yx @ Ap79JvHOiZ"" (327)",2025-10-22T16:52:06.828Z,176115192682801
"-- starting hand #133 (id: nx8o6oja49td)  (No Limit Texas Hold'em) (dealer: ""yx @ Ap79JvHOiZ"") --",2025-10-22T16:52:06.828Z,176115192682800
"-- ending hand #132 --",2025-10-22T16:52:00.897Z,176115192089702
"""黄笃读2 @ sdnzYfvBuE"" collected 47 from pot",2025-10-22T16:52:00.897Z,176115192089701
"Uncalled bet of 23 returned to ""黄笃读2 @ sdnzYfvBuE""",2025-10-22T16:52:00.897Z,176115192089700
"""gf @ CF96PlUCpo"" folds",2025-10-22T16:52:00.086Z,176115192008600
"""vzzz @ EOiOubJPxe"" folds",2025-10-22T16:51:58.954Z,176115191895400
"""黄笃读2 @ sdnzYfvBuE"" bets 23",2025-10-22T16:51:54.048Z,176115191404800
