entry,at,order
"-- starting hand #126 (id: mnngcuyddxt4)  (No Limit Texas Hold'em) (dealer: ""黄笃读2 @ R1tfDLyqqY"") --",2025-10-21T17:43:01.322Z,176106858132200
"-- ending hand #125 --",2025-10-21T17:42:55.340Z,176106857534002
"""yx @ e6zr8eCYWY"" collected 148 from pot",2025-10-21T17:42:55.340Z,176106857534001
"Uncalled bet of 63 returned to ""yx @ e6zr8eCYWY""",2025-10-21T17:42:55.340Z,176106857534000
"""gf @ ipOdBkGCQL"" folds",2025-10-21T17:42:54.532Z,176106857453200
"""yx @ e6zr8eCYWY"" raises to 100",2025-10-21T17:42:49.132Z,176106856913200
"""gf @ ipOdBkGCQL"" bets 37",2025-10-21T17:42:36.123Z,176106855612300
"Turn: 4♥, 9♣, 8♥ [3♦]",2025-10-21T17:42:29.874Z,176106854987400
"""xx @ 67byzK7ng-"" folds",2025-10-21T17:42:29.061Z,176106854906100
"""gf @ ipOdBkGCQL"" calls 15",2025-10-21T17:42:27.292Z,176106854729200
"""yx @ e6zr8eCYWY"" bets 15",2025-10-21T17:42:25.554Z,176106854555400
"""xx @ 67byzK7ng-"" checks",2025-10-21T17:42:20.687Z,176106854068700
"""gf @ ipOdBkGCQL"" checks",2025-10-21T17:42:18.500Z,176106853850000
"Flop:  [4♥, 9♣, 8♥]",2025-10-21T17:42:12.863Z,176106853286300
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-21T17:42:12.008Z,176106853200800
"""yx @ e6zr8eCYWY"" calls 13",2025-10-21T17:42:10.909Z,176106853090900
"""xx @ 67byzK7ng-"" calls 13",2025-10-21T17:42:09.488Z,176106852948800
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-21T17:42:07.024Z,176106852702400
"""gf @ ipOdBkGCQL"" raises to 13",2025-10-21T17:42:04.107Z,176106852410700
"""黄笃读2 @ R1tfDLyqqY"" folds",2025-10-21T17:41:55.961Z,176106851596100
"""ldl2 @ Fyu1zC3WxZ"" calls 2",2025-10-21T17:41:54.715Z,176106851471500
"""yx @ e6zr8eCYWY"" calls 2",2025-10-21T17:41:53.553Z,176106851355300
"""xx @ 67byzK7ng-"" calls 2",2025-10-21T17:41:52.317Z,176106851231700
"""摩托车 @ 1Dc32wQ1Fs"" calls 2",2025-10-21T17:41:51.129Z,176106851112900
"""gf @ ipOdBkGCQL"" posts a big blind of 2",2025-10-21T17:41:47.903Z,176106850790309
"""黄笃读2 @ R1tfDLyqqY"" posts a small blind of 1",2025-10-21T17:41:47.903Z,176106850790308
"Player stacks: #1 ""yx @ e6zr8eCYWY"" (592) | #2 ""ldl2 @ Fyu1zC3WxZ"" (504) | #3 ""黄笃读2 @ R1tfDLyqqY"" (760) | #5 ""gf @ ipOdBkGCQL"" (2563) | #8 ""摩托车 @ 1Dc32wQ1Fs"" (571) | #9 ""xx @ 67byzK7ng-"" (852)",2025-10-21T17:41:47.903Z,176106850790301
"-- starting hand #125 (id: cyzdrzeonhry)  (No Limit Texas Hold'em) (dealer: ""ldl2 @ Fyu1zC3WxZ"") --",2025-10-21T17:41:47.903Z,176106850790300
"-- ending hand #124 --",2025-10-21T17:41:41.900Z,176106850190002
"""摩托车 @ 1Dc32wQ1Fs"" collected 110 from pot with Pair, J's (combination: J♦, J♣, A♦, 10♠, 9♣)",2025-10-21T17:41:41.900Z,176106850190001
"""摩托车 @ 1Dc32wQ1Fs"" shows a J♦, J♣.",2025-10-21T17:41:41.900Z,176106850190000
"""黄笃读2 @ R1tfDLyqqY"" calls 25",2025-10-21T17:41:41.093Z,176106850109300
"""摩托车 @ 1Dc32wQ1Fs"" bets 25",2025-10-21T17:41:38.658Z,176106849865800
"""黄笃读2 @ R1tfDLyqqY"" checks",2025-10-21T17:41:31.628Z,176106849162800
"River: 9♣, 10♠, 3♥, A♦ [7♣]",2025-10-21T17:41:29.571Z,176106848957100
"""黄笃读2 @ R1tfDLyqqY"" calls 15",2025-10-21T17:41:28.742Z,176106848874200
"""摩托车 @ 1Dc32wQ1Fs"" bets 15",2025-10-21T17:41:25.593Z,176106848559300
"""黄笃读2 @ R1tfDLyqqY"" checks",2025-10-21T17:41:20.777Z,176106848077700
"Turn: 9♣, 10♠, 3♥ [A♦]",2025-10-21T17:41:17.798Z,176106847779800
"""yx @ e6zr8eCYWY"" folds",2025-10-21T17:41:16.990Z,176106847699000
"""摩托车 @ 1Dc32wQ1Fs"" calls 10",2025-10-21T17:41:15.879Z,176106847587900
"""gf @ ipOdBkGCQL"" folds",2025-10-21T17:41:14.078Z,176106847407800
"""黄笃读2 @ R1tfDLyqqY"" bets 10",2025-10-21T17:41:10.248Z,176106847024800
"Flop:  [9♣, 10♠, 3♥]",2025-10-21T17:41:05.470Z,176106846547000
"""黄笃读2 @ R1tfDLyqqY"" checks",2025-10-21T17:41:04.657Z,176106846465700
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-21T17:41:03.517Z,176106846351700
"""yx @ e6zr8eCYWY"" calls 2",2025-10-21T17:41:02.293Z,176106846229300
"""xx @ 67byzK7ng-"" folds",2025-10-21T17:41:00.809Z,176106846080900
"""摩托车 @ 1Dc32wQ1Fs"" checks",2025-10-21T17:40:59.673Z,176106845967300
"""gf @ ipOdBkGCQL"" calls 2",2025-10-21T17:40:55.956Z,176106845595600
"""摩托车 @ 1Dc32wQ1Fs"" posts a missed big blind of 2",2025-10-21T17:40:53.308Z,176106845330812
"""摩托车 @ 1Dc32wQ1Fs"" posts a missing small blind of 1",2025-10-21T17:40:53.308Z,176106845330811
"""黄笃读2 @ R1tfDLyqqY"" posts a big blind of 2",2025-10-21T17:40:53.308Z,176106845330810
"""ldl2 @ Fyu1zC3WxZ"" posts a small blind of 1",2025-10-21T17:40:53.308Z,176106845330809
"Player stacks: #1 ""yx @ e6zr8eCYWY"" (594) | #2 ""ldl2 @ Fyu1zC3WxZ"" (505) | #3 ""黄笃读2 @ R1tfDLyqqY"" (812) | #5 ""gf @ ipOdBkGCQL"" (2565) | #8 ""摩托车 @ 1Dc32wQ1Fs"" (514) | #9 ""xx @ 67byzK7ng-"" (852)",2025-10-21T17:40:53.308Z,176106845330802
"-- starting hand #124 (id: 5yjx10eulq3u)  (No Limit Texas Hold'em) (dealer: ""yx @ e6zr8eCYWY"") --",2025-10-21T17:40:53.308Z,176106845330801
"The player ""摩托车 @ 1Dc32wQ1Fs"" joined the game with a stack of 514.",2025-10-21T17:40:53.308Z,176106845330800
"-- ending hand #123 --",2025-10-21T17:40:50.404Z,176106845040402
"""黄笃读2 @ R1tfDLyqqY"" collected 79 from pot",2025-10-21T17:40:50.404Z,176106845040401
"Uncalled bet of 25 returned to ""黄笃读2 @ R1tfDLyqqY""",2025-10-21T17:40:50.404Z,176106845040400
"""yx @ e6zr8eCYWY"" folds",2025-10-21T17:40:49.576Z,176106844957600
"""xx @ 67byzK7ng-"" folds",2025-10-21T17:40:42.485Z,176106844248500
"""黄笃读2 @ R1tfDLyqqY"" bets 25",2025-10-21T17:40:40.736Z,176106844073600
"""yx @ e6zr8eCYWY"" checks",2025-10-21T17:40:25.565Z,176106842556500
"River: 3♦, J♣, 9♥, 5♦ [10♣]",2025-10-21T17:40:24.124Z,176106842412400
"""xx @ 67byzK7ng-"" checks",2025-10-21T17:40:23.272Z,176106842327200
"""黄笃读2 @ R1tfDLyqqY"" checks",2025-10-21T17:40:21.396Z,176106842139600
"""yx @ e6zr8eCYWY"" checks",2025-10-21T17:40:16.452Z,176106841645200
"Turn: 3♦, J♣, 9♥ [5♦]",2025-10-21T17:40:15.179Z,176106841517900
"""yx @ e6zr8eCYWY"" calls 15",2025-10-21T17:40:14.345Z,176106841434500
"""xx @ 67byzK7ng-"" calls 15",2025-10-21T17:40:11.539Z,176106841153900
"""gf @ ipOdBkGCQL"" folds",2025-10-21T17:40:09.410Z,176106840941000
"""黄笃读2 @ R1tfDLyqqY"" bets 15",2025-10-21T17:40:06.329Z,176106840632900
"The player ""摩托车 @ 1Dc32wQ1Fs"" sit back with the stack of 514.",2025-10-21T17:40:02.659Z,176106840265900
"""yx @ e6zr8eCYWY"" checks",2025-10-21T17:40:01.647Z,176106840164700
"Flop:  [3♦, J♣, 9♥]",2025-10-21T17:39:59.852Z,176106839985200
"""gf @ ipOdBkGCQL"" calls 8",2025-10-21T17:39:59.040Z,176106839904000
"""黄笃读2 @ R1tfDLyqqY"" calls 8",2025-10-21T17:39:57.944Z,176106839794400
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-21T17:39:54.900Z,176106839490000
"""yx @ e6zr8eCYWY"" calls 8",2025-10-21T17:39:52.639Z,176106839263900
"""xx @ 67byzK7ng-"" raises to 8",2025-10-21T17:39:50.583Z,176106839058300
"""gf @ ipOdBkGCQL"" calls 2",2025-10-21T17:39:44.853Z,176106838485300
"""黄笃读2 @ R1tfDLyqqY"" calls 2",2025-10-21T17:39:40.074Z,176106838007400
"""ldl2 @ Fyu1zC3WxZ"" posts a big blind of 2",2025-10-21T17:39:37.847Z,176106837784708
"""yx @ e6zr8eCYWY"" posts a small blind of 1",2025-10-21T17:39:37.847Z,176106837784707
"Player stacks: #1 ""yx @ e6zr8eCYWY"" (617) | #2 ""ldl2 @ Fyu1zC3WxZ"" (507) | #3 ""黄笃读2 @ R1tfDLyqqY"" (756) | #5 ""gf @ ipOdBkGCQL"" (2573) | #9 ""xx @ 67byzK7ng-"" (875)",2025-10-21T17:39:37.847Z,176106837784701
"-- starting hand #123 (id: f6kaodvre9jb)  (No Limit Texas Hold'em) (dealer: ""xx @ 67byzK7ng-"") --",2025-10-21T17:39:37.847Z,176106837784700
"-- ending hand #122 --",2025-10-21T17:39:31.845Z,176106837184502
"""ldl2 @ Fyu1zC3WxZ"" collected 224 from pot with Two Pair, K's & 10's (combination: K♣, K♠, 10♠, 10♣, J♠)",2025-10-21T17:39:31.845Z,176106837184501
"""ldl2 @ Fyu1zC3WxZ"" shows a 10♠, K♣.",2025-10-21T17:39:31.845Z,176106837184500
"""gf @ ipOdBkGCQL"" calls 56",2025-10-21T17:39:31.037Z,176106837103700
"""ldl2 @ Fyu1zC3WxZ"" bets 56",2025-10-21T17:39:28.430Z,176106836843000
"River: J♠, 3♠, K♠, 4♦ [10♣]",2025-10-21T17:39:21.126Z,176106836112600
"""ldl2 @ Fyu1zC3WxZ"" calls 28",2025-10-21T17:39:20.295Z,176106836029500
"""gf @ ipOdBkGCQL"" bets 28",2025-10-21T17:39:18.735Z,176106835873500
"""ldl2 @ Fyu1zC3WxZ"" checks",2025-10-21T17:39:15.097Z,176106835509700
"Turn: J♠, 3♠, K♠ [4♦]",2025-10-21T17:39:12.990Z,176106835299000
"""yx @ e6zr8eCYWY"" folds",2025-10-21T17:39:12.182Z,176106835218200
"""xx @ 67byzK7ng-"" folds",2025-10-21T17:39:10.994Z,176106835099400
"""gf @ ipOdBkGCQL"" calls 14",2025-10-21T17:39:09.298Z,176106834929800
"""ldl2 @ Fyu1zC3WxZ"" bets 14",2025-10-21T17:39:07.905Z,176106834790500
"""yx @ e6zr8eCYWY"" checks",2025-10-21T17:39:04.890Z,176106834489000
"""xx @ 67byzK7ng-"" checks",2025-10-21T17:39:03.733Z,176106834373300
"Flop:  [J♠, 3♠, K♠]",2025-10-21T17:38:58.953Z,176106833895300
"""yx @ e6zr8eCYWY"" calls 7",2025-10-21T17:38:58.101Z,176106833810100
"""xx @ 67byzK7ng-"" calls 7",2025-10-21T17:38:56.905Z,176106833690500
"""gf @ ipOdBkGCQL"" calls 7",2025-10-21T17:38:55.746Z,176106833574600
"""黄笃读2 @ R1tfDLyqqY"" folds",2025-10-21T17:38:54.062Z,176106833406200
"""ldl2 @ Fyu1zC3WxZ"" raises to 7",2025-10-21T17:38:52.564Z,176106833256400
"""yx @ e6zr8eCYWY"" posts a big blind of 2",2025-10-21T17:38:46.356Z,176106832635608
"""xx @ 67byzK7ng-"" posts a small blind of 1",2025-10-21T17:38:46.356Z,176106832635607
"Player stacks: #1 ""yx @ e6zr8eCYWY"" (624) | #2 ""ldl2 @ Fyu1zC3WxZ"" (388) | #3 ""黄笃读2 @ R1tfDLyqqY"" (756) | #5 ""gf @ ipOdBkGCQL"" (2678) | #9 ""xx @ 67byzK7ng-"" (882)",2025-10-21T17:38:46.356Z,176106832635601
"-- starting hand #122 (id: wtrwwlynluss)  (No Limit Texas Hold'em) (dealer: ""gf @ ipOdBkGCQL"") --",2025-10-21T17:38:46.356Z,176106832635600
"-- ending hand #121 --",2025-10-21T17:38:40.440Z,176106832044002
"""黄笃读2 @ R1tfDLyqqY"" collected 120 from pot",2025-10-21T17:38:40.440Z,176106832044001
"Uncalled bet of 60 returned to ""黄笃读2 @ R1tfDLyqqY""",2025-10-21T17:38:40.440Z,176106832044000
"""yx @ e6zr8eCYWY"" folds",2025-10-21T17:38:39.565Z,176106831956500
"""黄笃读2 @ R1tfDLyqqY"" bets 60",2025-10-21T17:38:37.219Z,176106831721900
"""yx @ e6zr8eCYWY"" checks",2025-10-21T17:38:33.665Z,176106831366500
"Turn: K♠, 6♥, 5♠ [Q♣]",2025-10-21T17:38:31.338Z,176106831133800
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-21T17:38:30.530Z,176106831053000
"""yx @ e6zr8eCYWY"" calls 30",2025-10-21T17:38:29.367Z,176106830936700
"""xx @ 67byzK7ng-"" folds",2025-10-21T17:38:28.158Z,176106830815800
"""gf @ ipOdBkGCQL"" folds",2025-10-21T17:38:26.990Z,176106830699000
"""黄笃读2 @ R1tfDLyqqY"" bets 30",2025-10-21T17:38:18.254Z,176106829825400
"""ldl2 @ Fyu1zC3WxZ"" checks",2025-10-21T17:38:15.553Z,176106829555300
"""yx @ e6zr8eCYWY"" checks",2025-10-21T17:38:14.329Z,176106829432900
"""xx @ 67byzK7ng-"" checks",2025-10-21T17:38:13.245Z,176106829324500
"""gf @ ipOdBkGCQL"" checks",2025-10-21T17:38:10.370Z,176106829037000
"Flop:  [K♠, 6♥, 5♠]",2025-10-21T17:38:06.315Z,176106828631500
"""黄笃读2 @ R1tfDLyqqY"" calls 12",2025-10-21T17:38:05.490Z,176106828549000
"""ldl2 @ Fyu1zC3WxZ"" calls 12",2025-10-21T17:38:03.806Z,176106828380600
"""yx @ e6zr8eCYWY"" calls 12",2025-10-21T17:38:02.426Z,176106828242600
"""xx @ 67byzK7ng-"" calls 12",2025-10-21T17:38:01.065Z,176106828106500
"""gf @ ipOdBkGCQL"" raises to 12",2025-10-21T17:37:58.764Z,176106827876400
"""黄笃读2 @ R1tfDLyqqY"" calls 2",2025-10-21T17:37:53.659Z,176106827365900
"""ldl2 @ Fyu1zC3WxZ"" calls 2",2025-10-21T17:37:52.547Z,176106827254700
"""yx @ e6zr8eCYWY"" calls 2",2025-10-21T17:37:51.251Z,176106827125100
"""xx @ 67byzK7ng-"" posts a big blind of 2",2025-10-21T17:37:49.354Z,176106826935408
"""gf @ ipOdBkGCQL"" posts a small blind of 1",2025-10-21T17:37:49.354Z,176106826935407
"Player stacks: #1 ""yx @ e6zr8eCYWY"" (666) | #2 ""ldl2 @ Fyu1zC3WxZ"" (400) | #3 ""黄笃读2 @ R1tfDLyqqY"" (678) | #5 ""gf @ ipOdBkGCQL"" (2690) | #9 ""xx @ 67byzK7ng-"" (894)",2025-10-21T17:37:49.354Z,176106826935401
"-- starting hand #121 (id: x1jtwkicpj8n)  (No Limit Texas Hold'em) (dealer: ""黄笃读2 @ R1tfDLyqqY"") --",2025-10-21T17:37:49.354Z,176106826935400
"""ldl2 @ Fyu1zC3WxZ"" shows a 9♠.",2025-10-21T17:37:45.340Z,176106826534000
"""gf @ ipOdBkGCQL"" shows a 5♦, A♣.",2025-10-21T17:37:44.580Z,176106826458000
"-- ending hand #120 --",2025-10-21T17:37:42.317Z,176106826231702
"""yx @ e6zr8eCYWY"" collected 193 from pot with Two Pair, Q's & 9's (combination: Q♦, Q♠, 9♥, 9♣, 5♥)",2025-10-21T17:37:42.317Z,176106826231701
"""yx @ e6zr8eCYWY"" shows a Q♦, Q♠.",2025-10-21T17:37:42.317Z,176106826231700
"""gf @ ipOdBkGCQL"" calls 50",2025-10-21T17:37:41.489Z,176106826148900
"""yx @ e6zr8eCYWY"" bets 50",2025-10-21T17:37:39.871Z,176106825987100
"""gf @ ipOdBkGCQL"" checks",2025-10-21T17:37:31.643Z,176106825164300
"River: 9♥, 5♥, 9♣, 4♦ [2♠]",2025-10-21T17:37:30.055Z,176106825005500
"""gf @ ipOdBkGCQL"" calls 23",2025-10-21T17:37:29.159Z,176106824915900
"""yx @ e6zr8eCYWY"" bets 23",2025-10-21T17:37:27.541Z,176106824754100
"""gf @ ipOdBkGCQL"" checks",2025-10-21T17:37:24.473Z,176106824447300
"Turn: 9♥, 5♥, 9♣ [4♦]",2025-10-21T17:37:22.271Z,176106824227100
"""yx @ e6zr8eCYWY"" calls 20",2025-10-21T17:37:21.446Z,176106824144600
"""xx @ 67byzK7ng-"" folds",2025-10-21T17:37:19.344Z,176106823934400
"""gf @ ipOdBkGCQL"" raises to 20",2025-10-21T17:37:17.446Z,176106823744600
"""yx @ e6zr8eCYWY"" bets 10",2025-10-21T17:37:14.713Z,176106823471300
"""xx @ 67byzK7ng-"" checks",2025-10-21T17:37:11.058Z,176106823105800
"""gf @ ipOdBkGCQL"" checks",2025-10-21T17:37:07.686Z,176106822768600
"Flop:  [9♥, 5♥, 9♣]",2025-10-21T17:37:04.103Z,176106822410300
"""gf @ ipOdBkGCQL"" checks",2025-10-21T17:37:03.296Z,176106822329600
"""黄笃读2 @ R1tfDLyqqY"" folds",2025-10-21T17:36:59.612Z,176106821961200
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-21T17:36:58.369Z,176106821836900
"""yx @ e6zr8eCYWY"" calls 2",2025-10-21T17:36:57.119Z,176106821711900
"""xx @ 67byzK7ng-"" calls 2",2025-10-21T17:36:55.415Z,176106821541500
"""gf @ ipOdBkGCQL"" posts a big blind of 2",2025-10-21T17:36:51.684Z,176106821168408
"""黄笃读2 @ R1tfDLyqqY"" posts a small blind of 1",2025-10-21T17:36:51.684Z,176106821168407
"Player stacks: #1 ""yx @ e6zr8eCYWY"" (568) | #2 ""ldl2 @ Fyu1zC3WxZ"" (400) | #3 ""黄笃读2 @ R1tfDLyqqY"" (679) | #5 ""gf @ ipOdBkGCQL"" (2785) | #9 ""xx @ 67byzK7ng-"" (896)",2025-10-21T17:36:51.684Z,176106821168401
"-- starting hand #120 (id: 211710wiuwz0)  (No Limit Texas Hold'em) (dealer: ""ldl2 @ Fyu1zC3WxZ"") --",2025-10-21T17:36:51.684Z,176106821168400
"""gf @ ipOdBkGCQL"" shows a 5♠, 9♠.",2025-10-21T17:36:46.161Z,176106820616100
"-- ending hand #119 --",2025-10-21T17:36:45.078Z,176106820507802
"""gf @ ipOdBkGCQL"" collected 10 from pot",2025-10-21T17:36:45.078Z,176106820507801
"Uncalled bet of 30 returned to ""gf @ ipOdBkGCQL""",2025-10-21T17:36:45.078Z,176106820507800
"""黄笃读2 @ R1tfDLyqqY"" folds",2025-10-21T17:36:44.251Z,176106820425100
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-21T17:36:43.045Z,176106820304500
"""yx @ e6zr8eCYWY"" folds",2025-10-21T17:36:40.821Z,176106820082100
"""xx @ 67byzK7ng-"" folds",2025-10-21T17:36:39.669Z,176106819966900
"""gf @ ipOdBkGCQL"" bets 30",2025-10-21T17:36:35.598Z,176106819559800
"""黄笃读2 @ R1tfDLyqqY"" checks",2025-10-21T17:36:23.999Z,176106818399900
"""ldl2 @ Fyu1zC3WxZ"" checks",2025-10-21T17:36:20.573Z,176106818057300
"Flop:  [9♣, 10♣, 5♣]",2025-10-21T17:36:16.082Z,176106817608200
"""黄笃读2 @ R1tfDLyqqY"" checks",2025-10-21T17:36:15.266Z,176106817526600
"""ldl2 @ Fyu1zC3WxZ"" calls 2",2025-10-21T17:36:14.132Z,176106817413200
"""yx @ e6zr8eCYWY"" calls 2",2025-10-21T17:36:12.986Z,176106817298600
"""xx @ 67byzK7ng-"" calls 2",2025-10-21T17:36:11.533Z,176106817153300
"""gf @ ipOdBkGCQL"" calls 2",2025-10-21T17:36:10.393Z,176106817039300
"""黄笃读2 @ R1tfDLyqqY"" posts a big blind of 2",2025-10-21T17:36:07.345Z,176106816734508
"""ldl2 @ Fyu1zC3WxZ"" posts a small blind of 1",2025-10-21T17:36:07.345Z,176106816734507
"Player stacks: #1 ""yx @ e6zr8eCYWY"" (570) | #2 ""ldl2 @ Fyu1zC3WxZ"" (402) | #3 ""黄笃读2 @ R1tfDLyqqY"" (681) | #5 ""gf @ ipOdBkGCQL"" (2777) | #9 ""xx @ 67byzK7ng-"" (898)",2025-10-21T17:36:07.345Z,176106816734501
"-- starting hand #119 (id: 6ez0qwicsu0u)  (No Limit Texas Hold'em) (dealer: ""yx @ e6zr8eCYWY"") --",2025-10-21T17:36:07.345Z,176106816734500
"-- ending hand #118 --",2025-10-21T17:36:01.378Z,176106816137802
"""yx @ e6zr8eCYWY"" collected 28 from pot",2025-10-21T17:36:01.378Z,176106816137801
"Uncalled bet of 19 returned to ""yx @ e6zr8eCYWY""",2025-10-21T17:36:01.378Z,176106816137800
"""xx @ 67byzK7ng-"" folds",2025-10-21T17:36:00.533Z,176106816053300
"""gf @ ipOdBkGCQL"" folds",2025-10-21T17:35:54.746Z,176106815474600
"""黄笃读2 @ R1tfDLyqqY"" folds",2025-10-21T17:35:51.566Z,176106815156600
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-21T17:35:46.227Z,176106814622700
"""yx @ e6zr8eCYWY"" raises to 30",2025-10-21T17:35:41.660Z,176106814166000
"""xx @ 67byzK7ng-"" raises to 11",2025-10-21T17:35:35.385Z,176106813538500
"""gf @ ipOdBkGCQL"" calls 2",2025-10-21T17:35:29.826Z,176106812982600
"""黄笃读2 @ R1tfDLyqqY"" calls 2",2025-10-21T17:35:24.298Z,176106812429800
"""ldl2 @ Fyu1zC3WxZ"" posts a big blind of 2",2025-10-21T17:35:22.888Z,176106812288808
"""yx @ e6zr8eCYWY"" posts a small blind of 1",2025-10-21T17:35:22.888Z,176106812288807
"Player stacks: #1 ""yx @ e6zr8eCYWY"" (553) | #2 ""ldl2 @ Fyu1zC3WxZ"" (404) | #3 ""黄笃读2 @ R1tfDLyqqY"" (683) | #5 ""gf @ ipOdBkGCQL"" (2779) | #9 ""xx @ 67byzK7ng-"" (909)",2025-10-21T17:35:22.888Z,176106812288801
"-- starting hand #118 (id: ym5xrwhcf7ga)  (No Limit Texas Hold'em) (dealer: ""xx @ 67byzK7ng-"") --",2025-10-21T17:35:22.888Z,176106812288800
"-- ending hand #117 --",2025-10-21T17:35:16.882Z,176106811688202
"""gf @ ipOdBkGCQL"" collected 8 from pot",2025-10-21T17:35:16.882Z,176106811688201
"Uncalled bet of 8 returned to ""gf @ ipOdBkGCQL""",2025-10-21T17:35:16.882Z,176106811688200
"""黄笃读2 @ R1tfDLyqqY"" folds",2025-10-21T17:35:16.037Z,176106811603700
"""yx @ e6zr8eCYWY"" folds",2025-10-21T17:35:12.440Z,176106811244000
"""xx @ 67byzK7ng-"" folds",2025-10-21T17:35:08.790Z,176106810879000
"""gf @ ipOdBkGCQL"" bets 8",2025-10-21T17:35:04.778Z,176106810477800
"""黄笃读2 @ R1tfDLyqqY"" checks",2025-10-21T17:34:59.780Z,176106809978000
"""yx @ e6zr8eCYWY"" checks",2025-10-21T17:34:56.893Z,176106809689300
"""xx @ 67byzK7ng-"" checks",2025-10-21T17:34:55.786Z,176106809578600
"Flop:  [K♠, 9♥, 6♠]",2025-10-21T17:34:52.406Z,176106809240600
"""yx @ e6zr8eCYWY"" checks",2025-10-21T17:34:51.563Z,176106809156300
"""xx @ 67byzK7ng-"" calls 2",2025-10-21T17:34:49.846Z,176106808984600
"""gf @ ipOdBkGCQL"" calls 2",2025-10-21T17:34:48.684Z,176106808868400
"""黄笃读2 @ R1tfDLyqqY"" calls 2",2025-10-21T17:34:47.133Z,176106808713300
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-21T17:34:41.631Z,176106808163100
"""yx @ e6zr8eCYWY"" posts a big blind of 2",2025-10-21T17:34:39.940Z,176106807994008
"""xx @ 67byzK7ng-"" posts a small blind of 1",2025-10-21T17:34:39.940Z,176106807994007
"Player stacks: #1 ""yx @ e6zr8eCYWY"" (555) | #2 ""ldl2 @ Fyu1zC3WxZ"" (404) | #3 ""黄笃读2 @ R1tfDLyqqY"" (685) | #5 ""gf @ ipOdBkGCQL"" (2773) | #9 ""xx @ 67byzK7ng-"" (911)",2025-10-21T17:34:39.940Z,176106807994001
"-- starting hand #117 (id: dwtbbavfzz3p)  (No Limit Texas Hold'em) (dealer: ""gf @ ipOdBkGCQL"") --",2025-10-21T17:34:39.940Z,176106807994000
"-- ending hand #116 --",2025-10-21T17:34:33.990Z,176106807399002
"""xx @ 67byzK7ng-"" collected 132 from pot",2025-10-21T17:34:33.990Z,176106807399001
"Uncalled bet of 66 returned to ""xx @ 67byzK7ng-""",2025-10-21T17:34:33.990Z,176106807399000
"""gf @ ipOdBkGCQL"" folds",2025-10-21T17:34:33.129Z,176106807312900
"""xx @ 67byzK7ng-"" bets 66",2025-10-21T17:34:30.820Z,176106807082000
"""gf @ ipOdBkGCQL"" checks",2025-10-21T17:34:26.386Z,176106806638600
"Flop:  [4♠, 2♣, 6♠]",2025-10-21T17:34:21.981Z,176106806198100
"""gf @ ipOdBkGCQL"" calls 55",2025-10-21T17:34:21.176Z,176106806117600
"""黄笃读2 @ R1tfDLyqqY"" folds",2025-10-21T17:34:18.613Z,176106805861300
"""yx @ e6zr8eCYWY"" folds",2025-10-21T17:34:16.237Z,176106805623700
"""xx @ 67byzK7ng-"" raises to 55",2025-10-21T17:34:14.488Z,176106805448800
"""gf @ ipOdBkGCQL"" calls 11",2025-10-21T17:34:10.250Z,176106805025000
"""黄笃读2 @ R1tfDLyqqY"" calls 11",2025-10-21T17:34:08.701Z,176106804870100
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-21T17:34:07.463Z,176106804746300
"""yx @ e6zr8eCYWY"" raises to 11",2025-10-21T17:34:06.355Z,176106804635500
"""xx @ 67byzK7ng-"" posts a big blind of 2",2025-10-21T17:34:01.795Z,176106804179508
"""gf @ ipOdBkGCQL"" posts a small blind of 1",2025-10-21T17:34:01.795Z,176106804179507
"Player stacks: #1 ""yx @ e6zr8eCYWY"" (566) | #2 ""ldl2 @ Fyu1zC3WxZ"" (404) | #3 ""黄笃读2 @ R1tfDLyqqY"" (696) | #5 ""gf @ ipOdBkGCQL"" (2828) | #9 ""xx @ 67byzK7ng-"" (834)",2025-10-21T17:34:01.795Z,176106804179501
"-- starting hand #116 (id: nn0hn0q44jxi)  (No Limit Texas Hold'em) (dealer: ""黄笃读2 @ R1tfDLyqqY"") --",2025-10-21T17:34:01.795Z,176106804179500
"""黄笃读2 @ R1tfDLyqqY"" shows a 3♦, 8♠.",2025-10-21T17:33:58.716Z,176106803871600
"""gf @ ipOdBkGCQL"" shows a A♠, Q♠.",2025-10-21T17:33:56.237Z,176106803623700
"-- ending hand #115 --",2025-10-21T17:33:54.398Z,176106803439802
"""yx @ e6zr8eCYWY"" collected 74 from pot",2025-10-21T17:33:54.398Z,176106803439801
"Uncalled bet of 37 returned to ""yx @ e6zr8eCYWY""",2025-10-21T17:33:54.398Z,176106803439800
"""gf @ ipOdBkGCQL"" folds",2025-10-21T17:33:53.570Z,176106803357000
"""yx @ e6zr8eCYWY"" bets 37",2025-10-21T17:33:50.490Z,176106803049000
"""gf @ ipOdBkGCQL"" checks",2025-10-21T17:33:46.550Z,176106802655000
