entry,at,order
"-- starting hand #121 (id: xuzpteie4oxm)  (No Limit Texas Hold'em) (dealer: ""ldl2 @ Fyu1zC3WxZ"") --",2025-10-29T17:23:56.098Z,176175863609800
"-- ending hand #120 --",2025-10-29T17:23:50.182Z,176175863018202
"""xx @ 67byzK7ng-"" collected 76 from pot",2025-10-29T17:23:50.182Z,176175863018201
"Uncalled bet of 76 returned to ""xx @ 67byzK7ng-""",2025-10-29T17:23:50.182Z,176175863018200
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-29T17:23:49.362Z,176175862936200
"""xx @ 67byzK7ng-"" raises to 111",2025-10-29T17:23:21.305Z,176175860130500
"""lyx @ e6zr8eCYWY"" folds",2025-10-29T17:23:15.504Z,176175859550400
"""gf @ 2nQD0-NyBa"" folds",2025-10-29T17:23:13.515Z,176175859351500
"""vzzz @ EOiOubJPxe"" folds",2025-10-29T17:23:01.265Z,176175858126500
"""ldl2 @ Fyu1zC3WxZ"" raises to 35",2025-10-29T17:22:59.015Z,176175857901500
"""xx @ 67byzK7ng-"" raises to 11",2025-10-29T17:22:53.938Z,176175857393800
"""lyx @ e6zr8eCYWY"" calls 2",2025-10-29T17:22:50.201Z,176175857020100
"""gf @ 2nQD0-NyBa"" calls 2",2025-10-29T17:22:46.828Z,176175856682800
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-29T17:22:45.019Z,176175856501900
"""黄笃读 @ CbB4xM29dq"" folds",2025-10-29T17:22:43.085Z,176175856308500
"""vzzz @ EOiOubJPxe"" posts a big blind of 2",2025-10-29T17:22:41.248Z,176175856124810
"""ldl2 @ Fyu1zC3WxZ"" posts a small blind of 1",2025-10-29T17:22:41.248Z,176175856124809
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (718) | #2 ""xx @ 67byzK7ng-"" (210) | #3 ""ldl2 @ Fyu1zC3WxZ"" (492) | #6 ""vzzz @ EOiOubJPxe"" (556) | #7 ""黄笃读 @ CbB4xM29dq"" (833) | #8 ""摩托车 @ 1Dc32wQ1Fs"" (476) | #10 ""gf @ 2nQD0-NyBa"" (115)",2025-10-29T17:22:41.248Z,176175856124801
"-- starting hand #120 (id: leu1q2yvjegi)  (No Limit Texas Hold'em) (dealer: ""xx @ 67byzK7ng-"") --",2025-10-29T17:22:41.248Z,176175856124800
"-- ending hand #119 --",2025-10-29T17:22:38.280Z,176175855828002
"""摩托车 @ 1Dc32wQ1Fs"" collected 192 from pot",2025-10-29T17:22:38.280Z,176175855828001
"Uncalled bet of 115 returned to ""摩托车 @ 1Dc32wQ1Fs""",2025-10-29T17:22:38.280Z,176175855828000
"""gf @ 2nQD0-NyBa"" folds",2025-10-29T17:22:37.452Z,176175855745200
"""摩托车 @ 1Dc32wQ1Fs"" bets 115",2025-10-29T17:22:26.341Z,176175854634100
"River: K♥, 10♣, K♠, 5♣ [2♥]",2025-10-29T17:22:20.509Z,176175854050900
"""摩托车 @ 1Dc32wQ1Fs"" calls 48",2025-10-29T17:22:19.689Z,176175853968900
"""黄笃读 @ CbB4xM29dq"" folds",2025-10-29T17:22:17.277Z,176175853727700
"""gf @ 2nQD0-NyBa"" bets 48",2025-10-29T17:22:11.528Z,176175853152800
"""摩托车 @ 1Dc32wQ1Fs"" checks",2025-10-29T17:22:03.967Z,176175852396700
"""黄笃读 @ CbB4xM29dq"" checks",2025-10-29T17:21:59.027Z,176175851902700
"Turn: K♥, 10♣, K♠ [5♣]",2025-10-29T17:21:56.059Z,176175851605900
"""gf @ 2nQD0-NyBa"" calls 19",2025-10-29T17:21:55.222Z,176175851522200
"""摩托车 @ 1Dc32wQ1Fs"" calls 19",2025-10-29T17:21:53.686Z,176175851368600
"""黄笃读 @ CbB4xM29dq"" bets 19",2025-10-29T17:21:48.159Z,176175850815900
"Flop:  [K♥, 10♣, K♠]",2025-10-29T17:21:43.502Z,176175850350200
"""黄笃读 @ CbB4xM29dq"" calls 12",2025-10-29T17:21:42.643Z,176175850264300
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-29T17:21:41.533Z,176175850153300
"""xx @ 67byzK7ng-"" folds",2025-10-29T17:21:40.435Z,176175850043500
"""lyx @ e6zr8eCYWY"" folds",2025-10-29T17:21:37.731Z,176175849773100
"""gf @ 2nQD0-NyBa"" calls 12",2025-10-29T17:21:36.442Z,176175849644200
"""摩托车 @ 1Dc32wQ1Fs"" raises to 12",2025-10-29T17:21:34.743Z,176175849474300
"""黄笃读 @ CbB4xM29dq"" calls 2",2025-10-29T17:21:30.371Z,176175849037100
"""vzzz @ EOiOubJPxe"" folds",2025-10-29T17:21:29.235Z,176175848923500
"""ldl2 @ Fyu1zC3WxZ"" posts a big blind of 2",2025-10-29T17:21:26.680Z,176175848668010
"""xx @ 67byzK7ng-"" posts a small blind of 1",2025-10-29T17:21:26.680Z,176175848668009
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (718) | #2 ""xx @ 67byzK7ng-"" (211) | #3 ""ldl2 @ Fyu1zC3WxZ"" (494) | #6 ""vzzz @ EOiOubJPxe"" (556) | #7 ""黄笃读 @ CbB4xM29dq"" (864) | #8 ""摩托车 @ 1Dc32wQ1Fs"" (363) | #10 ""gf @ 2nQD0-NyBa"" (194)",2025-10-29T17:21:26.680Z,176175848668001
"-- starting hand #119 (id: nymrukrenhh6)  (No Limit Texas Hold'em) (dealer: ""lyx @ e6zr8eCYWY"") --",2025-10-29T17:21:26.680Z,176175848668000
"-- ending hand #118 --",2025-10-29T17:21:20.745Z,176175848074502
"""vzzz @ EOiOubJPxe"" collected 24 from pot",2025-10-29T17:21:20.745Z,176175848074501
"Uncalled bet of 12 returned to ""vzzz @ EOiOubJPxe""",2025-10-29T17:21:20.745Z,176175848074500
"""xx @ 67byzK7ng-"" folds",2025-10-29T17:21:19.876Z,176175847987600
"""lyx @ e6zr8eCYWY"" folds",2025-10-29T17:21:18.727Z,176175847872700
"""gf @ 2nQD0-NyBa"" folds",2025-10-29T17:21:16.653Z,176175847665300
"""vzzz @ EOiOubJPxe"" bets 12",2025-10-29T17:21:15.248Z,176175847524800
"""xx @ 67byzK7ng-"" checks",2025-10-29T17:21:07.056Z,176175846705600
"""lyx @ e6zr8eCYWY"" checks",2025-10-29T17:21:05.465Z,176175846546500
"Flop:  [7♥, 9♥, 3♠]",2025-10-29T17:21:02.843Z,176175846284300
"""xx @ 67byzK7ng-"" calls 6",2025-10-29T17:21:02.033Z,176175846203300
"""lyx @ e6zr8eCYWY"" calls 6",2025-10-29T17:20:59.492Z,176175845949200
"""gf @ 2nQD0-NyBa"" calls 6",2025-10-29T17:20:57.958Z,176175845795800
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-29T17:20:55.058Z,176175845505800
"""黄笃读 @ CbB4xM29dq"" folds",2025-10-29T17:20:53.967Z,176175845396700
"""vzzz @ EOiOubJPxe"" raises to 6",2025-10-29T17:20:48.847Z,176175844884700
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-29T17:20:44.023Z,176175844402300
"""xx @ 67byzK7ng-"" posts a big blind of 2",2025-10-29T17:20:41.407Z,176175844140710
"""lyx @ e6zr8eCYWY"" posts a small blind of 1",2025-10-29T17:20:41.407Z,176175844140709
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (724) | #2 ""xx @ 67byzK7ng-"" (217) | #3 ""ldl2 @ Fyu1zC3WxZ"" (494) | #6 ""vzzz @ EOiOubJPxe"" (538) | #7 ""黄笃读 @ CbB4xM29dq"" (864) | #8 ""摩托车 @ 1Dc32wQ1Fs"" (363) | #10 ""gf @ 2nQD0-NyBa"" (200)",2025-10-29T17:20:41.407Z,176175844140701
"-- starting hand #118 (id: 3cugyg9hm71n)  (No Limit Texas Hold'em) (dealer: ""gf @ 2nQD0-NyBa"") --",2025-10-29T17:20:41.407Z,176175844140700
"""黄笃读 @ CbB4xM29dq"" shows a A♣, A♦.",2025-10-29T17:20:37.396Z,176175843739600
"-- ending hand #117 --",2025-10-29T17:20:34.789Z,176175843478902
"""黄笃读 @ CbB4xM29dq"" collected 96 from pot",2025-10-29T17:20:34.789Z,176175843478901
"Uncalled bet of 217 returned to ""黄笃读 @ CbB4xM29dq""",2025-10-29T17:20:34.789Z,176175843478900
"""xx @ 67byzK7ng-"" folds",2025-10-29T17:20:33.958Z,176175843395800
"""gf @ 2nQD0-NyBa"" folds",2025-10-29T17:20:26.114Z,176175842611400
"""黄笃读 @ CbB4xM29dq"" raises to 259",2025-10-29T17:20:22.964Z,176175842296400
"""xx @ 67byzK7ng-"" raises to 42",2025-10-29T17:20:14.381Z,176175841438100
"""lyx @ e6zr8eCYWY"" folds",2025-10-29T17:20:08.257Z,176175840825700
"""gf @ 2nQD0-NyBa"" calls 10",2025-10-29T17:20:05.981Z,176175840598100
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-29T17:20:04.559Z,176175840455900
"""黄笃读 @ CbB4xM29dq"" raises to 10",2025-10-29T17:20:02.880Z,176175840288000
"""vzzz @ EOiOubJPxe"" folds",2025-10-29T17:19:58.311Z,176175839831100
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-29T17:19:55.787Z,176175839578700
"""xx @ 67byzK7ng-"" calls 2",2025-10-29T17:19:54.682Z,176175839468200
"""lyx @ e6zr8eCYWY"" posts a big blind of 2",2025-10-29T17:19:51.885Z,176175839188510
"""gf @ 2nQD0-NyBa"" posts a small blind of 1",2025-10-29T17:19:51.885Z,176175839188509
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (726) | #2 ""xx @ 67byzK7ng-"" (259) | #3 ""ldl2 @ Fyu1zC3WxZ"" (494) | #6 ""vzzz @ EOiOubJPxe"" (538) | #7 ""黄笃读 @ CbB4xM29dq"" (810) | #8 ""摩托车 @ 1Dc32wQ1Fs"" (363) | #10 ""gf @ 2nQD0-NyBa"" (210)",2025-10-29T17:19:51.885Z,176175839188501
"-- starting hand #117 (id: ekh4gzpiwxdz)  (No Limit Texas Hold'em) (dealer: ""摩托车 @ 1Dc32wQ1Fs"") --",2025-10-29T17:19:51.885Z,176175839188500
"""摩托车 @ 1Dc32wQ1Fs"" shows a 3♦, 3♣.",2025-10-29T17:19:49.478Z,176175838947800
"-- ending hand #116 --",2025-10-29T17:19:48.184Z,176175838818402
"""摩托车 @ 1Dc32wQ1Fs"" collected 26 from pot",2025-10-29T17:19:48.184Z,176175838818401
"Uncalled bet of 19 returned to ""摩托车 @ 1Dc32wQ1Fs""",2025-10-29T17:19:48.184Z,176175838818400
"""黄笃读 @ CbB4xM29dq"" folds",2025-10-29T17:19:47.349Z,176175838734900
"""vzzz @ EOiOubJPxe"" folds",2025-10-29T17:19:46.177Z,176175838617700
"""摩托车 @ 1Dc32wQ1Fs"" bets 19",2025-10-29T17:19:44.522Z,176175838452200
"River: 3♠, 7♦, 10♥, 10♦ [3♥]",2025-10-29T17:19:34.122Z,176175837412200
"""黄笃读 @ CbB4xM29dq"" calls 6",2025-10-29T17:19:33.318Z,176175837331800
"""vzzz @ EOiOubJPxe"" calls 6",2025-10-29T17:19:32.109Z,176175837210900
"""gf @ 2nQD0-NyBa"" folds",2025-10-29T17:19:30.136Z,176175837013600
"""摩托车 @ 1Dc32wQ1Fs"" bets 6",2025-10-29T17:19:27.126Z,176175836712600
"Turn: 3♠, 7♦, 10♥ [10♦]",2025-10-29T17:19:21.763Z,176175836176300
"""黄笃读 @ CbB4xM29dq"" checks",2025-10-29T17:19:20.931Z,176175836093100
"""vzzz @ EOiOubJPxe"" checks",2025-10-29T17:19:18.381Z,176175835838100
"""gf @ 2nQD0-NyBa"" checks",2025-10-29T17:19:15.842Z,176175835584200
"""摩托车 @ 1Dc32wQ1Fs"" checks",2025-10-29T17:19:14.222Z,176175835422200
"Flop:  [3♠, 7♦, 10♥]",2025-10-29T17:19:07.540Z,176175834754000
"""gf @ 2nQD0-NyBa"" checks",2025-10-29T17:19:06.728Z,176175834672800
"""摩托车 @ 1Dc32wQ1Fs"" calls 2",2025-10-29T17:19:03.501Z,176175834350100
"""黄笃读 @ CbB4xM29dq"" calls 2",2025-10-29T17:19:02.117Z,176175834211700
"""vzzz @ EOiOubJPxe"" calls 2",2025-10-29T17:19:00.838Z,176175834083800
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-29T17:18:57.226Z,176175833722600
"""xx @ 67byzK7ng-"" folds",2025-10-29T17:18:46.744Z,176175832674400
"""lyx @ e6zr8eCYWY"" folds",2025-10-29T17:18:25.897Z,176175830589700
"""gf @ 2nQD0-NyBa"" posts a big blind of 2",2025-10-29T17:18:18.753Z,176175829875310
"""摩托车 @ 1Dc32wQ1Fs"" posts a small blind of 1",2025-10-29T17:18:18.753Z,176175829875309
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (726) | #2 ""xx @ 67byzK7ng-"" (259) | #3 ""ldl2 @ Fyu1zC3WxZ"" (494) | #6 ""vzzz @ EOiOubJPxe"" (546) | #7 ""黄笃读 @ CbB4xM29dq"" (818) | #8 ""摩托车 @ 1Dc32wQ1Fs"" (345) | #10 ""gf @ 2nQD0-NyBa"" (212)",2025-10-29T17:18:18.753Z,176175829875301
"-- starting hand #116 (id: no9bpyawngbj)  (No Limit Texas Hold'em) (dealer: ""黄笃读 @ CbB4xM29dq"") --",2025-10-29T17:18:18.753Z,176175829875300
"-- ending hand #115 --",2025-10-29T17:18:12.721Z,176175829272102
"""黄笃读 @ CbB4xM29dq"" collected 31 from pot with Two Pair, Q's & 8's (combination: Q♠, Q♥, 8♥, 8♠, A♣)",2025-10-29T17:18:12.721Z,176175829272101
"""黄笃读 @ CbB4xM29dq"" shows a 8♥, 5♥.",2025-10-29T17:18:12.721Z,176175829272100
"""ldl2 @ Fyu1zC3WxZ"" checks",2025-10-29T17:18:11.850Z,176175829185000
"""lyx @ e6zr8eCYWY"" checks",2025-10-29T17:18:09.853Z,176175828985300
"""黄笃读 @ CbB4xM29dq"" checks",2025-10-29T17:18:08.572Z,176175828857200
"River: 8♠, Q♠, A♣, 4♦ [Q♥]",2025-10-29T17:17:59.484Z,176175827948400
"""ldl2 @ Fyu1zC3WxZ"" checks",2025-10-29T17:17:58.580Z,176175827858000
"""lyx @ e6zr8eCYWY"" checks",2025-10-29T17:17:56.573Z,176175827657300
"""黄笃读 @ CbB4xM29dq"" checks",2025-10-29T17:17:54.771Z,176175827477100
"Turn: 8♠, Q♠, A♣ [4♦]",2025-10-29T17:17:46.878Z,176175826687800
"""lyx @ e6zr8eCYWY"" calls 7",2025-10-29T17:17:46.011Z,176175826601100
"""gf @ 2nQD0-NyBa"" folds",2025-10-29T17:17:43.104Z,176175826310400
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-29T17:17:41.055Z,176175826105500
"""黄笃读 @ CbB4xM29dq"" calls 7",2025-10-29T17:17:39.850Z,176175825985000
"""ldl2 @ Fyu1zC3WxZ"" bets 7",2025-10-29T17:17:31.346Z,176175825134600
"""lyx @ e6zr8eCYWY"" checks",2025-10-29T17:17:25.379Z,176175824537900
"""gf @ 2nQD0-NyBa"" checks",2025-10-29T17:17:23.857Z,176175824385700
"""摩托车 @ 1Dc32wQ1Fs"" checks",2025-10-29T17:17:22.622Z,176175824262200
"""黄笃读 @ CbB4xM29dq"" checks",2025-10-29T17:17:20.960Z,176175824096000
"Flop:  [8♠, Q♠, A♣]",2025-10-29T17:17:15.248Z,176175823524800
"""摩托车 @ 1Dc32wQ1Fs"" checks",2025-10-29T17:17:14.321Z,176175823432100
"""黄笃读 @ CbB4xM29dq"" calls 2",2025-10-29T17:17:12.965Z,176175823296500
"""vzzz @ EOiOubJPxe"" folds",2025-10-29T17:17:11.800Z,176175823180000
"""ldl2 @ Fyu1zC3WxZ"" calls 2",2025-10-29T17:17:06.703Z,176175822670300
"""xx @ 67byzK7ng-"" folds",2025-10-29T17:17:02.846Z,176175822284600
"""lyx @ e6zr8eCYWY"" calls 2",2025-10-29T17:17:01.661Z,176175822166100
"""gf @ 2nQD0-NyBa"" calls 2",2025-10-29T17:16:59.550Z,176175821955000
"""摩托车 @ 1Dc32wQ1Fs"" posts a big blind of 2",2025-10-29T17:16:54.994Z,176175821499410
"""黄笃读 @ CbB4xM29dq"" posts a small blind of 1",2025-10-29T17:16:54.994Z,176175821499409
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (735) | #2 ""xx @ 67byzK7ng-"" (259) | #3 ""ldl2 @ Fyu1zC3WxZ"" (503) | #6 ""vzzz @ EOiOubJPxe"" (546) | #7 ""黄笃读 @ CbB4xM29dq"" (796) | #8 ""摩托车 @ 1Dc32wQ1Fs"" (347) | #10 ""gf @ 2nQD0-NyBa"" (214)",2025-10-29T17:16:54.994Z,176175821499401
"-- starting hand #115 (id: wkgbl7hcnapv)  (No Limit Texas Hold'em) (dealer: ""vzzz @ EOiOubJPxe"") --",2025-10-29T17:16:54.994Z,176175821499400
"-- ending hand #114 --",2025-10-29T17:16:48.983Z,176175820898303
"""lyx @ e6zr8eCYWY"" collected 353 from pot with Two Pair, A's & 2's (combination: A♦, A♠, 2♠, 2♣, K♦)",2025-10-29T17:16:48.983Z,176175820898302
"""lyx @ e6zr8eCYWY"" shows a A♦, A♠.",2025-10-29T17:16:48.983Z,176175820898301
"""gf @ 2nQD0-NyBa"" shows a K♥, J♥.",2025-10-29T17:16:48.983Z,176175820898300
"""lyx @ e6zr8eCYWY"" checks",2025-10-29T17:16:48.167Z,176175820816700
"""gf @ 2nQD0-NyBa"" checks",2025-10-29T17:16:33.976Z,176175819397600
"River: K♦, 2♠, J♦, Q♣ [2♣]",2025-10-29T17:16:30.174Z,176175819017400
"""gf @ 2nQD0-NyBa"" calls 100",2025-10-29T17:16:29.310Z,176175818931000
"""lyx @ e6zr8eCYWY"" bets 100",2025-10-29T17:16:18.695Z,176175817869500
"""gf @ 2nQD0-NyBa"" checks",2025-10-29T17:16:08.121Z,176175816812100
"Turn: K♦, 2♠, J♦ [Q♣]",2025-10-29T17:16:04.210Z,176175816421000
"""gf @ 2nQD0-NyBa"" calls 40",2025-10-29T17:16:03.386Z,176175816338600
"""lyx @ e6zr8eCYWY"" bets 40",2025-10-29T17:15:50.321Z,176175815032100
"""gf @ 2nQD0-NyBa"" checks",2025-10-29T17:15:46.649Z,176175814664900
"Flop:  [K♦, 2♠, J♦]",2025-10-29T17:15:42.260Z,176175814226000
"""gf @ 2nQD0-NyBa"" calls 35",2025-10-29T17:15:41.428Z,176175814142800
"""黄笃读 @ CbB4xM29dq"" folds",2025-10-29T17:15:39.898Z,176175813989800
"""vzzz @ EOiOubJPxe"" folds",2025-10-29T17:15:36.719Z,176175813671900
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-29T17:15:35.549Z,176175813554900
"""xx @ 67byzK7ng-"" folds",2025-10-29T17:15:34.414Z,176175813441400
"""lyx @ e6zr8eCYWY"" raises to 35",2025-10-29T17:15:31.731Z,176175813173100
"""gf @ 2nQD0-NyBa"" raises to 9",2025-10-29T17:15:26.417Z,176175812641700
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-29T17:15:20.321Z,176175812032100
"""黄笃读 @ CbB4xM29dq"" posts a big blind of 2",2025-10-29T17:15:17.753Z,176175811775310
"""vzzz @ EOiOubJPxe"" posts a small blind of 1",2025-10-29T17:15:17.753Z,176175811775309
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (557) | #2 ""xx @ 67byzK7ng-"" (259) | #3 ""ldl2 @ Fyu1zC3WxZ"" (503) | #6 ""vzzz @ EOiOubJPxe"" (547) | #7 ""黄笃读 @ CbB4xM29dq"" (798) | #8 ""摩托车 @ 1Dc32wQ1Fs"" (347) | #10 ""gf @ 2nQD0-NyBa"" (389)",2025-10-29T17:15:17.753Z,176175811775301
"-- starting hand #114 (id: wzlqqchi2eaw)  (No Limit Texas Hold'em) (dealer: ""ldl2 @ Fyu1zC3WxZ"") --",2025-10-29T17:15:17.753Z,176175811775300
"""ldl2 @ Fyu1zC3WxZ"" shows a 10♣, J♥.",2025-10-29T17:15:13.201Z,176175811320100
"-- ending hand #113 --",2025-10-29T17:15:11.172Z,176175811117201
"""摩托车 @ 1Dc32wQ1Fs"" collected 347 from pot with Two Pair, K's & Q's (combination: K♥, K♦, Q♥, Q♠, A♠)",2025-10-29T17:15:11.172Z,176175811117200
"River: K♥, K♦, Q♠, 5♦ [9♥]",2025-10-29T17:15:07.169Z,176175810716900
"Turn: K♥, K♦, Q♠ [5♦]",2025-10-29T17:15:03.150Z,176175810315000
"""摩托车 @ 1Dc32wQ1Fs"" shows a Q♥, A♠.",2025-10-29T17:14:59.103Z,176175809910301
"""lyx @ e6zr8eCYWY"" shows a Q♣, J♠.",2025-10-29T17:14:59.103Z,176175809910300
"""lyx @ e6zr8eCYWY"" calls 125",2025-10-29T17:14:58.278Z,176175809827800
"""摩托车 @ 1Dc32wQ1Fs"" raises to 125 and go all in",2025-10-29T17:14:33.780Z,176175807378000
"""lyx @ e6zr8eCYWY"" bets 30",2025-10-29T17:14:29.541Z,176175806954100
"""摩托车 @ 1Dc32wQ1Fs"" checks",2025-10-29T17:14:23.427Z,176175806342700
"Flop:  [K♥, K♦, Q♠]",2025-10-29T17:14:16.239Z,176175805623900
"""gf @ 2nQD0-NyBa"" folds",2025-10-29T17:14:15.427Z,176175805542700
"""摩托车 @ 1Dc32wQ1Fs"" calls 40",2025-10-29T17:14:14.153Z,176175805415300
"""黄笃读 @ CbB4xM29dq"" folds",2025-10-29T17:14:11.959Z,176175805195900
"""vzzz @ EOiOubJPxe"" folds",2025-10-29T17:14:07.702Z,176175804770200
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-29T17:14:06.542Z,176175804654200
"""xx @ 67byzK7ng-"" folds",2025-10-29T17:14:05.237Z,176175804523700
"""lyx @ e6zr8eCYWY"" raises to 40",2025-10-29T17:14:02.697Z,176175804269700
"""gf @ 2nQD0-NyBa"" calls 12",2025-10-29T17:13:49.772Z,176175802977200
"""摩托车 @ 1Dc32wQ1Fs"" raises to 12",2025-10-29T17:13:48.137Z,176175802813700
"""黄笃读 @ CbB4xM29dq"" calls 2",2025-10-29T17:13:43.507Z,176175802350700
"""vzzz @ EOiOubJPxe"" posts a big blind of 2",2025-10-29T17:13:41.130Z,176175802113010
"""ldl2 @ Fyu1zC3WxZ"" posts a small blind of 1",2025-10-29T17:13:41.130Z,176175802113009
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (722) | #2 ""xx @ 67byzK7ng-"" (259) | #3 ""ldl2 @ Fyu1zC3WxZ"" (504) | #6 ""vzzz @ EOiOubJPxe"" (549) | #7 ""黄笃读 @ CbB4xM29dq"" (800) | #8 ""摩托车 @ 1Dc32wQ1Fs"" (165) | #10 ""gf @ 2nQD0-NyBa"" (401)",2025-10-29T17:13:41.130Z,176175802113001
"-- starting hand #113 (id: dserkuuvllcu)  (No Limit Texas Hold'em) (dealer: ""xx @ 67byzK7ng-"") --",2025-10-29T17:13:41.130Z,176175802113000
"""gf @ 2nQD0-NyBa"" shows a 9♥, 2♥.",2025-10-29T17:13:38.737Z,176175801873700
"-- ending hand #112 --",2025-10-29T17:13:34.515Z,176175801451502
"""gf @ 2nQD0-NyBa"" collected 16 from pot",2025-10-29T17:13:34.515Z,176175801451501
"Uncalled bet of 12 returned to ""gf @ 2nQD0-NyBa""",2025-10-29T17:13:34.515Z,176175801451500
"""xx @ 67byzK7ng-"" folds",2025-10-29T17:13:33.692Z,176175801369200
"""gf @ 2nQD0-NyBa"" raises to 16",2025-10-29T17:13:30.036Z,176175801003600
"""黄笃读 @ CbB4xM29dq"" folds",2025-10-29T17:13:25.880Z,176175800588000
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-29T17:13:24.753Z,176175800475300
"""xx @ 67byzK7ng-"" bets 4",2025-10-29T17:13:12.251Z,176175799225100
"Flop:  [K♣, 7♦, 9♦]",2025-10-29T17:13:02.683Z,176175798268300
"""ldl2 @ Fyu1zC3WxZ"" checks",2025-10-29T17:13:01.797Z,176175798179700
"""xx @ 67byzK7ng-"" calls 2",2025-10-29T17:12:40.881Z,176175796088100
"""lyx @ e6zr8eCYWY"" folds",2025-10-29T17:12:39.589Z,176175795958900
"""gf @ 2nQD0-NyBa"" calls 2",2025-10-29T17:12:20.773Z,176175794077300
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-29T17:12:18.962Z,176175793896200
"""黄笃读 @ CbB4xM29dq"" calls 2",2025-10-29T17:12:17.803Z,176175793780300
"""vzzz @ EOiOubJPxe"" folds",2025-10-29T17:12:16.540Z,176175793654000
"""ldl2 @ Fyu1zC3WxZ"" posts a big blind of 2",2025-10-29T17:12:14.578Z,176175793457810
"""xx @ 67byzK7ng-"" posts a small blind of 1",2025-10-29T17:12:14.578Z,176175793457809
"Player stacks: #1 ""lyx @ e6zr8eCYWY"" (722) | #2 ""xx @ 67byzK7ng-"" (265) | #3 ""ldl2 @ Fyu1zC3WxZ"" (506) | #6 ""vzzz @ EOiOubJPxe"" (549) | #7 ""黄笃读 @ CbB4xM29dq"" (802) | #8 ""摩托车 @ 1Dc32wQ1Fs"" (165) | #10 ""gf @ 2nQD0-NyBa"" (391)",2025-10-29T17:12:14.578Z,176175793457801
"-- starting hand #112 (id: ooryd69le3ma)  (No Limit Texas Hold'em) (dealer: ""lyx @ e6zr8eCYWY"") --",2025-10-29T17:12:14.578Z,176175793457800
"-- ending hand #111 --",2025-10-29T17:12:08.571Z,176175792857102
"""lyx @ e6zr8eCYWY"" collected 22 from pot with Pair, Q's (combination: Q♥, Q♣, A♠, K♠, J♥)",2025-10-29T17:12:08.571Z,176175792857101
"""lyx @ e6zr8eCYWY"" shows a Q♥, 9♥.",2025-10-29T17:12:08.571Z,176175792857100
"""xx @ 67byzK7ng-"" checks",2025-10-29T17:12:07.744Z,176175792774400
"""lyx @ e6zr8eCYWY"" checks",2025-10-29T17:12:06.247Z,176175792624700
"River: K♠, 7♣, A♠, J♥ [Q♣]",2025-10-29T17:12:03.524Z,176175792352400
"""xx @ 67byzK7ng-"" checks",2025-10-29T17:12:02.676Z,176175792267600
"""lyx @ e6zr8eCYWY"" checks",2025-10-29T17:12:00.056Z,176175792005600
"Turn: K♠, 7♣, A♠ [J♥]",2025-10-29T17:11:56.574Z,176175791657400
"""xx @ 67byzK7ng-"" checks",2025-10-29T17:11:55.736Z,176175791573600
"""lyx @ e6zr8eCYWY"" checks",2025-10-29T17:11:51.483Z,176175791148300
"Flop:  [K♠, 7♣, A♠]",2025-10-29T17:11:47.036Z,176175790703600
"""gf @ 2nQD0-NyBa"" folds",2025-10-29T17:11:46.230Z,176175790623000
"""xx @ 67byzK7ng-"" calls 10",2025-10-29T17:11:45.041Z,176175790504100
"""lyx @ e6zr8eCYWY"" raises to 10",2025-10-29T17:11:42.231Z,176175790223100
"""gf @ 2nQD0-NyBa"" calls 2",2025-10-29T17:11:36.245Z,176175789624500
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-29T17:11:34.256Z,176175789425600
"""黄笃读 @ CbB4xM29dq"" folds",2025-10-29T17:11:33.109Z,176175789310900
"""vzzz @ EOiOubJPxe"" folds",2025-10-29T17:11:27.486Z,176175788748600
"""ldl2 @ Fyu1zC3WxZ"" folds",2025-10-29T17:11:25.819Z,176175788581900
"""xx @ 67byzK7ng-"" posts a big blind of 2",2025-10-29T17:11:24.261Z,176175788426110
"""lyx @ e6zr8eCYWY"" posts a small blind of 1",2025-10-29T17:11:24.261Z,176175788426109
